Dates,USD/INR
29-09-2014,61.5275
30-09-2014,61.7575
01-10-2014,61.61
07-10-2014,61.405
08-10-2014,61.395
09-10-2014,61.055
10-10-2014,61.335
13-10-2014,61.105
14-10-2014,61.4212
16-10-2014,61.8463
17-10-2014,61.4425
20-10-2014,61.36
21-10-2014,61.32
22-10-2014,61.2813
27-10-2014,61.305
28-10-2014,61.3325
29-10-2014,61.3575
30-10-2014,61.4538
31-10-2014,61.365
03-11-2014,61.405
05-11-2014,61.415
07-11-2014,61.6362
10-11-2014,61.505
11-11-2014,61.5575
12-11-2014,61.5125
13-11-2014,61.5625
14-11-2014,61.7213
17-11-2014,61.7375
18-11-2014,61.7475
19-11-2014,61.9625
20-11-2014,61.9538
21-11-2014,61.775
24-11-2014,61.9325
25-11-2014,61.87
26-11-2014,61.85
27-11-2014,61.875
28-11-2014,62.0325
01-12-2014,62.0238
02-12-2014,61.885
03-12-2014,61.9125
04-12-2014,61.9362
05-12-2014,61.785
08-12-2014,61.8375
09-12-2014,61.8875
10-12-2014,62.0213
11-12-2014,62.345
12-12-2014,62.295
15-12-2014,62.945
16-12-2014,63.5375
17-12-2014,63.6225
18-12-2014,63.1125
19-12-2014,63.3
22-12-2014,63.2475
23-12-2014,63.2925
24-12-2014,63.525
26-12-2014,63.5687
29-12-2014,63.6763
30-12-2014,63.38
31-12-2014,63.0437
01-01-2015,63.355
02-01-2015,63.295
05-01-2015,63.42
06-01-2015,63.5725
07-01-2015,63.175
08-01-2015,62.6725
09-01-2015,62.325
12-01-2015,62.135
13-01-2015,62.1475
14-01-2015,62.1888
15-01-2015,62.0675
16-01-2015,61.8713
19-01-2015,61.7125
20-01-2015,61.685
21-01-2015,61.6375
22-01-2015,61.705
23-01-2015,61.435
27-01-2015,61.4075
28-01-2015,61.405
29-01-2015,61.8725
30-01-2015,61.87
02-02-2015,61.8025
03-02-2015,61.675
04-02-2015,61.7537
05-02-2015,61.7388
06-02-2015,61.7025
09-02-2015,62.1688
10-02-2015,62.195
11-02-2015,62.255
12-02-2015,62.3063
13-02-2015,62.1963
16-02-2015,62.1625
18-02-2015,62.3413
20-02-2015,62.2212
23-02-2015,62.315
24-02-2015,62.2025
25-02-2015,61.9675
26-02-2015,61.755
27-02-2015,61.8388
02-03-2015,61.8675
03-03-2015,61.9175
04-03-2015,62.2625
05-03-2015,62.1712
09-03-2015,62.5437
10-03-2015,62.78
11-03-2015,62.7813
12-03-2015,62.5075
13-03-2015,62.9662
16-03-2015,62.8125
17-03-2015,62.715
18-03-2015,62.6925
19-03-2015,62.5163
20-03-2015,62.4688
23-03-2015,62.2775
24-03-2015,62.2475
25-03-2015,62.335
26-03-2015,62.6687
27-03-2015,62.4175
30-03-2015,62.6775
31-03-2015,62.4975
06-04-2015,62.1888
07-04-2015,62.255
08-04-2015,62.245
09-04-2015,62.2463
10-04-2015,62.32
13-04-2015,62.5075
15-04-2015,62.3713
16-04-2015,62.3037
17-04-2015,62.365
20-04-2015,62.9162
21-04-2015,62.8525
22-04-2015,62.8325
23-04-2015,63.3225
24-04-2015,63.5625
27-04-2015,63.4875
28-04-2015,63.145
29-04-2015,63.3075
30-04-2015,63.4225
05-05-2015,63.44
06-05-2015,63.54
07-05-2015,64.24
08-05-2015,63.9375
11-05-2015,63.855
12-05-2015,64.1675
13-05-2015,64.01
14-05-2015,63.655
15-05-2015,63.5163
18-05-2015,63.7225
19-05-2015,63.6725
20-05-2015,63.825
21-05-2015,63.64
22-05-2015,63.5212
25-05-2015,63.5687
26-05-2015,63.9787
27-05-2015,64.0275
28-05-2015,63.8075
29-05-2015,63.825
01-06-2015,63.705
02-06-2015,63.825
03-06-2015,63.905
04-06-2015,64.0063
05-06-2015,63.755
08-06-2015,64.0875
09-06-2015,63.925
10-06-2015,63.8425
11-06-2015,63.975
12-06-2015,64.06
15-06-2015,64.1675
16-06-2015,64.2525
17-06-2015,64.1175
18-06-2015,63.7325
19-06-2015,63.5625
22-06-2015,63.515
23-06-2015,63.605
24-06-2015,63.5975
25-06-2015,63.625
26-06-2015,63.6425
29-06-2015,63.8525
30-06-2015,63.65
01-07-2015,63.605
02-07-2015,63.5125
03-07-2015,63.4388
06-07-2015,63.4
07-07-2015,63.46
08-07-2015,63.5963
09-07-2015,63.39
10-07-2015,63.4
13-07-2015,63.5175
14-07-2015,63.3925
15-07-2015,63.4225
16-07-2015,63.515
17-07-2015,63.4737
20-07-2015,63.6675
21-07-2015,63.5525
22-07-2015,63.58
23-07-2015,63.7675
24-07-2015,64.0425
27-07-2015,64.17
28-07-2015,63.915
29-07-2015,63.905
30-07-2015,64.0412
31-07-2015,64.1362
03-08-2015,64.0437
04-08-2015,63.7525
05-08-2015,63.755
06-08-2015,63.765
07-08-2015,63.815
10-08-2015,63.8713
11-08-2015,64.205
12-08-2015,64.8138
13-08-2015,65.105
14-08-2015,65.0075
17-08-2015,65.315
19-08-2015,65.2737
20-08-2015,65.55
21-08-2015,65.8325
24-08-2015,66.645
25-08-2015,66.0963
26-08-2015,66.1438
27-08-2015,66.045
28-08-2015,66.1625
31-08-2015,66.4825
01-09-2015,66.2175
02-09-2015,66.1937
03-09-2015,66.2425
04-09-2015,66.465
07-09-2015,66.8262
08-09-2015,66.5462
09-09-2015,66.4113
10-09-2015,66.4337
11-09-2015,66.5412
14-09-2015,66.33
15-09-2015,66.3638
16-09-2015,66.46
18-09-2015,65.6738
21-09-2015,65.7388
22-09-2015,65.8825
23-09-2015,65.9875
24-09-2015,66.1563
28-09-2015,66.045
29-09-2015,65.955
30-09-2015,65.59
01-10-2015,65.5125
05-10-2015,65.3
06-10-2015,65.4125
07-10-2015,64.96
08-10-2015,65.0788
09-10-2015,64.735
12-10-2015,64.7525
13-10-2015,65.185
14-10-2015,65.0375
15-10-2015,64.825
16-10-2015,64.815
19-10-2015,64.805
20-10-2015,65.0575
21-10-2015,65.1263
23-10-2015,64.8288
26-10-2015,64.965
27-10-2015,64.9637
28-10-2015,64.9275
29-10-2015,65.305
30-10-2015,65.265
02-11-2015,65.585
03-11-2015,65.655
04-11-2015,65.4863
05-11-2015,65.7437
06-11-2015,65.7625
09-11-2015,66.4475
10-11-2015,66.3138
13-11-2015,66.0988
16-11-2015,65.9962
17-11-2015,66.0338
18-11-2015,66.3
19-11-2015,66.185
20-11-2015,66.195
23-11-2015,66.4775
24-11-2015,66.325
26-11-2015,66.5663
27-11-2015,66.7575
30-11-2015,66.6675
01-12-2015,66.495
02-12-2015,66.605
03-12-2015,66.6613
04-12-2015,66.6875
07-12-2015,66.7337
08-12-2015,66.8387
09-12-2015,66.84
10-12-2015,66.72
11-12-2015,66.895
14-12-2015,67.1037
15-12-2015,66.9325
16-12-2015,66.7262
17-12-2015,66.4212
18-12-2015,66.4037
21-12-2015,66.3525
22-12-2015,66.33
23-12-2015,66.21
28-12-2015,66.1975
29-12-2015,66.395
30-12-2015,66.3875
31-12-2015,66.1537
01-01-2016,66.14
04-01-2016,66.6175
05-01-2016,66.5963
06-01-2016,66.83
07-01-2016,66.9263
08-01-2016,66.635
11-01-2016,66.8087
12-01-2016,66.87
13-01-2016,66.8537
14-01-2016,67.295
15-01-2016,67.605
18-01-2016,67.6888
19-01-2016,67.6463
20-01-2016,67.9638
21-01-2016,68.025
22-01-2016,67.63
25-01-2016,67.8362
27-01-2016,68.05
28-01-2016,68.225
29-01-2016,67.7925
01-02-2016,67.84
02-02-2016,67.9825
03-02-2016,68.0725
04-02-2016,67.5663
05-02-2016,67.6537
08-02-2016,67.94
09-02-2016,67.8987
10-02-2016,67.855
11-02-2016,68.3
12-02-2016,68.235
15-02-2016,68.06
16-02-2016,68.3825
17-02-2016,68.4688
18-02-2016,68.4675
22-02-2016,68.605
23-02-2016,68.5862
24-02-2016,68.5625
25-02-2016,68.71
26-02-2016,68.6325
29-02-2016,68.4225
01-03-2016,67.865
02-03-2016,67.5462
03-03-2016,67.3387
04-03-2016,67.095
08-03-2016,67.3463
09-03-2016,67.215
10-03-2016,67.0675
11-03-2016,67.0538
14-03-2016,67.105
15-03-2016,67.3862
16-03-2016,67.235
17-03-2016,66.7462
18-03-2016,66.5063
21-03-2016,66.535
22-03-2016,66.7175
23-03-2016,66.6362
28-03-2016,66.57
29-03-2016,66.5388
30-03-2016,66.385
31-03-2016,66.2475
04-04-2016,66.205
05-04-2016,66.4625
06-04-2016,66.66
07-04-2016,66.4675
11-04-2016,66.4312
12-04-2016,66.4263
13-04-2016,66.645
18-04-2016,66.5525
20-04-2016,66.2213
21-04-2016,66.395
22-04-2016,66.4837
25-04-2016,66.6175
26-04-2016,66.5237
27-04-2016,66.4525
28-04-2016,66.5213
29-04-2016,66.33
02-05-2016,66.4538
03-05-2016,66.4275
04-05-2016,66.555
05-05-2016,66.5563
06-05-2016,66.555
09-05-2016,66.5825
10-05-2016,66.6787
11-05-2016,66.565
12-05-2016,66.625
13-05-2016,66.7737
16-05-2016,66.805
17-05-2016,66.875
18-05-2016,66.985
19-05-2016,67.3712
20-05-2016,67.4463
23-05-2016,67.495
24-05-2016,67.755
25-05-2016,67.335
26-05-2016,67.1775
27-05-2016,67.035
30-05-2016,67.1687
31-05-2016,67.26
01-06-2016,67.4538
02-06-2016,67.29
03-06-2016,67.26
06-06-2016,66.9775
07-06-2016,66.7762
08-06-2016,66.6512
09-06-2016,66.72
10-06-2016,66.76
13-06-2016,67.14
14-06-2016,67.2675
15-06-2016,67.1525
16-06-2016,67.2775
17-06-2016,67.085
20-06-2016,67.3187
21-06-2016,67.49
22-06-2016,67.48
23-06-2016,67.2513
24-06-2016,67.9688
27-06-2016,67.945
28-06-2016,67.9525
29-06-2016,67.685
30-06-2016,67.525
01-07-2016,67.32
04-07-2016,67.265
05-07-2016,67.455
07-07-2016,67.3975
08-07-2016,67.37
11-07-2016,67.1362
12-07-2016,67.1837
13-07-2016,67.055
14-07-2016,66.9138
15-07-2016,67.0712
18-07-2016,67.195
19-07-2016,67.1075
20-07-2016,67.1975
21-07-2016,67.1775
22-07-2016,67.0813
25-07-2016,67.3537
26-07-2016,67.275
27-07-2016,67.1463
28-07-2016,67.035
29-07-2016,66.995
01-08-2016,66.7437
02-08-2016,66.74
03-08-2016,66.9925
04-08-2016,66.9175
05-08-2016,66.7762
08-08-2016,66.845
09-08-2016,66.8425
10-08-2016,66.715
11-08-2016,66.8438
12-08-2016,66.8887
15-08-2016,66.853
16-08-2016,66.765
18-08-2016,66.81
19-08-2016,67.0612
22-08-2016,67.1862
23-08-2016,67.0625
24-08-2016,67.1013
25-08-2016,67.055
26-08-2016,67.0587
29-08-2016,67.1763
30-08-2016,67.0313
31-08-2016,66.9637
01-09-2016,66.9588
02-09-2016,66.825
06-09-2016,66.525
07-09-2016,66.3675
08-09-2016,66.4238
09-09-2016,66.6775
12-09-2016,66.9238
14-09-2016,66.895
15-09-2016,67.025
16-09-2016,66.985
19-09-2016,66.9675
20-09-2016,67.0163
21-09-2016,67.0212
22-09-2016,66.665
23-09-2016,66.655
26-09-2016,66.6125
27-09-2016,66.4875
28-09-2016,66.465
29-09-2016,66.855
30-09-2016,66.6113
03-10-2016,66.5813
04-10-2016,66.4612
05-10-2016,66.5075
06-10-2016,66.7
07-10-2016,66.685
10-10-2016,66.5338
13-10-2016,66.9362
14-10-2016,66.715
17-10-2016,66.89
18-10-2016,66.7275
19-10-2016,66.6775
20-10-2016,66.81
21-10-2016,66.89
24-10-2016,66.8525
25-10-2016,66.825
26-10-2016,66.8325
27-10-2016,66.8675
28-10-2016,66.78
01-11-2016,66.7163
02-11-2016,66.72
03-11-2016,66.7513
04-11-2016,66.7075
07-11-2016,66.7375
08-11-2016,66.6225
09-11-2016,66.435
10-11-2016,66.6263
11-11-2016,67.2462
15-11-2016,67.7425
16-11-2016,67.95
17-11-2016,67.8275
18-11-2016,68.1375
21-11-2016,68.165
22-11-2016,68.255
23-11-2016,68.565
24-11-2016,68.7475
25-11-2016,68.4725
28-11-2016,68.775
29-11-2016,68.655
30-11-2016,68.3887
01-12-2016,68.3463
02-12-2016,68.225
05-12-2016,68.2175
06-12-2016,67.9
07-12-2016,67.635
08-12-2016,67.355
09-12-2016,67.4175
13-12-2016,67.54
14-12-2016,67.445
15-12-2016,67.835
16-12-2016,67.7713
19-12-2016,67.875
20-12-2016,68.0413
21-12-2016,67.9138
22-12-2016,67.99
23-12-2016,67.825
26-12-2016,67.7363
27-12-2016,68.0575
28-12-2016,68.24
29-12-2016,68.1
30-12-2016,67.9238
02-01-2017,68.2275
03-01-2017,68.33
04-01-2017,68.045
05-01-2017,67.9613
06-01-2017,67.9637
09-01-2017,68.205
10-01-2017,68.1825
11-01-2017,68.33
12-01-2017,68.0837
13-01-2017,68.1563
16-01-2017,68.095
17-01-2017,67.96
18-01-2017,68.075
19-01-2017,68.1288
20-01-2017,68.1775
23-01-2017,68.215
24-01-2017,68.145
25-01-2017,68.075
27-01-2017,68.0363
30-01-2017,67.9475
31-01-2017,67.865
01-02-2017,67.475
02-02-2017,67.375
03-02-2017,67.3163
06-02-2017,67.2188
07-02-2017,67.4125
08-02-2017,67.19
09-02-2017,66.8513
10-02-2017,66.8837
13-02-2017,67.015
14-02-2017,66.92
15-02-2017,66.9063
16-02-2017,67.0725
17-02-2017,67.02
20-02-2017,66.925
22-02-2017,66.97
23-02-2017,66.825
27-02-2017,66.7075
28-02-2017,66.69
01-03-2017,66.8275
02-03-2017,66.71
03-03-2017,66.805
06-03-2017,66.715
07-03-2017,66.6725
08-03-2017,66.7
09-03-2017,66.715
10-03-2017,66.605
14-03-2017,65.8175
15-03-2017,65.6913
16-03-2017,65.4075
17-03-2017,65.475
20-03-2017,65.36
21-03-2017,65.28
22-03-2017,65.4413
23-03-2017,65.53
24-03-2017,65.415
27-03-2017,65.045
29-03-2017,64.9137
30-03-2017,64.9187
31-03-2017,64.85
03-04-2017,65.0275
05-04-2017,64.8825
06-04-2017,64.535
07-04-2017,64.28
10-04-2017,64.5625
11-04-2017,64.5
12-04-2017,64.6725
13-04-2017,64.4113
17-04-2017,64.515
18-04-2017,64.6288
19-04-2017,64.5788
20-04-2017,64.56
21-04-2017,64.6125
24-04-2017,64.4375
25-04-2017,64.275
26-04-2017,64.115
27-04-2017,64.1537
28-04-2017,64.2462
02-05-2017,64.2125
03-05-2017,64.1475
04-05-2017,64.1738
05-05-2017,64.375
08-05-2017,64.305
09-05-2017,64.6263
11-05-2017,64.3775
12-05-2017,64.31
15-05-2017,64.06
16-05-2017,64.075
17-05-2017,64.1563
18-05-2017,64.845
19-05-2017,64.6375
22-05-2017,64.5488
23-05-2017,64.89
24-05-2017,64.7325
25-05-2017,64.6225
26-05-2017,64.445
29-05-2017,64.4962
30-05-2017,64.665
31-05-2017,64.5075
01-06-2017,64.4775
02-06-2017,64.4413
05-06-2017,64.365
06-06-2017,64.4275
07-06-2017,64.3325
08-06-2017,64.2113
09-06-2017,64.2538
12-06-2017,64.4438
13-06-2017,64.34
14-06-2017,64.295
15-06-2017,64.535
16-06-2017,64.4275
19-06-2017,64.425
20-06-2017,64.5
21-06-2017,64.5225
22-06-2017,64.5963
23-06-2017,64.5188
27-06-2017,64.535
28-06-2017,64.5525
29-06-2017,64.6288
30-06-2017,64.5813
03-07-2017,64.875
04-07-2017,64.74
05-07-2017,64.78
06-07-2017,64.7775
07-07-2017,64.595
10-07-2017,64.5338
11-07-2017,64.5925
12-07-2017,64.54
13-07-2017,64.445
14-07-2017,64.4475
17-07-2017,64.355
18-07-2017,64.3337
19-07-2017,64.2838
20-07-2017,64.4287
21-07-2017,64.3188
24-07-2017,64.34
25-07-2017,64.3813
26-07-2017,64.3663
27-07-2017,64.1087
28-07-2017,64.1537
31-07-2017,64.1875
01-08-2017,64.08
02-08-2017,63.7025
03-08-2017,63.6912
04-08-2017,63.5825
07-08-2017,63.8138
08-08-2017,63.635
09-08-2017,63.8363
10-08-2017,64.0813
11-08-2017,64.1387
14-08-2017,64.1225
16-08-2017,64.1525
18-08-2017,64.1463
21-08-2017,64.1387
22-08-2017,64.1037
23-08-2017,64.1163
24-08-2017,64.0325
28-08-2017,63.9125
29-08-2017,64.0237
30-08-2017,63.9963
31-08-2017,63.9063
01-09-2017,64.0287
04-09-2017,64.05
05-09-2017,64.1325
06-09-2017,64.1075
07-09-2017,64.045
08-09-2017,63.7862
11-09-2017,63.9313
12-09-2017,64.0413
13-09-2017,63.9963
14-09-2017,64.125
15-09-2017,64.0825
18-09-2017,64.14
19-09-2017,64.3275
20-09-2017,64.2725
21-09-2017,64.7988
22-09-2017,64.8
25-09-2017,65.1225
26-09-2017,65.45
27-09-2017,65.7113
28-09-2017,65.5075
29-09-2017,65.28
03-10-2017,65.4975
04-10-2017,65.01
05-10-2017,65.1438
06-10-2017,65.3725
09-10-2017,65.36
10-10-2017,65.285
11-10-2017,65.14
12-10-2017,65.0875
13-10-2017,64.9275
16-10-2017,64.72
17-10-2017,65.025
18-10-2017,65.0387
23-10-2017,65.0163
24-10-2017,65.0675
25-10-2017,64.8962
26-10-2017,64.8225
27-10-2017,65.05
30-10-2017,64.8525
31-10-2017,64.7475
01-11-2017,64.595
02-11-2017,64.61
03-11-2017,64.5475
06-11-2017,64.68
07-11-2017,65.03
08-11-2017,64.9575
09-11-2017,64.9437
10-11-2017,65.1663
13-11-2017,65.4275
14-11-2017,65.42
15-11-2017,65.21
16-11-2017,65.3213
17-11-2017,65.015
20-11-2017,65.095
21-11-2017,64.8925
22-11-2017,64.925
23-11-2017,64.5737
24-11-2017,64.7025
27-11-2017,64.5025
28-11-2017,64.4125
29-11-2017,64.3225
30-11-2017,64.4637
04-12-2017,64.375
05-12-2017,64.3862
06-12-2017,64.5175
07-12-2017,64.5687
08-12-2017,64.455
11-12-2017,64.37
12-12-2017,64.4025
13-12-2017,64.44
14-12-2017,64.3463
15-12-2017,64.045
18-12-2017,64.235
19-12-2017,64.035
20-12-2017,64.115
21-12-2017,64.0625
22-12-2017,64.045
26-12-2017,64.0788
27-12-2017,64.155
28-12-2017,64.0813
29-12-2017,63.8725
01-01-2018,63.675
02-01-2018,63.4825
03-01-2018,63.535
04-01-2018,63.4087
05-01-2018,63.3737
08-01-2018,63.5025
09-01-2018,63.7175
10-01-2018,63.5975
11-01-2018,63.665
12-01-2018,63.64
15-01-2018,63.49
16-01-2018,64.0425
17-01-2018,63.8913
18-01-2018,63.86
19-01-2018,63.8462
22-01-2018,63.87
23-01-2018,63.78
24-01-2018,63.6937
25-01-2018,63.5425
29-01-2018,63.5888
30-01-2018,63.61
31-01-2018,63.5875
01-02-2018,64.0263
02-02-2018,64.0638
05-02-2018,64.0675
06-02-2018,64.25
07-02-2018,64.285
08-02-2018,64.2575
09-02-2018,64.3975
12-02-2018,64.315
14-02-2018,64.0875
15-02-2018,63.9125
16-02-2018,64.215
20-02-2018,64.7913
21-02-2018,64.7725
22-02-2018,65.045
23-02-2018,64.7287
26-02-2018,64.795
27-02-2018,64.885
28-02-2018,65.175
01-03-2018,65.1662
05-03-2018,65.1113
06-03-2018,64.9575
07-03-2018,64.89
08-03-2018,65.1475
09-03-2018,65.1675
12-03-2018,65.0425
13-03-2018,64.895
14-03-2018,64.835
15-03-2018,64.9325
16-03-2018,64.94
19-03-2018,65.18
20-03-2018,65.1975
21-03-2018,65.21
22-03-2018,65.1087
23-03-2018,65.0125
26-03-2018,64.8663
27-03-2018,64.9713
28-03-2018,65.1775
03-04-2018,65.0125
04-04-2018,65.1475
05-04-2018,64.9625
06-04-2018,64.975
09-04-2018,65.0275
10-04-2018,64.9925
11-04-2018,65.3087
12-04-2018,65.255
13-04-2018,65.215
16-04-2018,65.4925
17-04-2018,65.645
18-04-2018,65.6613
19-04-2018,65.795
20-04-2018,66.1075
23-04-2018,66.4812
24-04-2018,66.385
25-04-2018,66.8962
26-04-2018,66.755
27-04-2018,66.6613
02-05-2018,66.665
03-05-2018,66.645
04-05-2018,66.87
07-05-2018,67.1425
08-05-2018,67.08
09-05-2018,67.275
10-05-2018,67.3188
11-05-2018,67.3337
14-05-2018,67.5175
15-05-2018,68.1087
16-05-2018,67.7962
17-05-2018,67.6987
18-05-2018,68.01
21-05-2018,68.1237
22-05-2018,68.0437
23-05-2018,68.4263
24-05-2018,68.3463
25-05-2018,67.77
28-05-2018,67.425
29-05-2018,67.8725
30-05-2018,67.435
31-05-2018,67.41
01-06-2018,67.0625
04-06-2018,67.1113
05-06-2018,67.15
06-06-2018,66.9263
07-06-2018,67.1312
08-06-2018,67.5125
11-06-2018,67.4275
12-06-2018,67.49
13-06-2018,67.6438
14-06-2018,67.6325
15-06-2018,68.0175
18-06-2018,67.9875
19-06-2018,68.3825
20-06-2018,68.075
21-06-2018,67.9912
22-06-2018,67.8313
25-06-2018,68.1275
26-06-2018,68.255
27-06-2018,68.6338
28-06-2018,68.7925
29-06-2018,68.47
02-07-2018,68.7962
03-07-2018,68.5762
04-07-2018,68.7425
05-07-2018,68.9413
06-07-2018,68.8775
09-07-2018,68.72
10-07-2018,68.8213
11-07-2018,68.7725
12-07-2018,68.5725
13-07-2018,68.5275
16-07-2018,68.5713
17-07-2018,68.46
18-07-2018,68.6225
19-07-2018,69.05
20-07-2018,68.8525
23-07-2018,68.8613
24-07-2018,68.9463
25-07-2018,68.79
26-07-2018,68.665
27-07-2018,68.6625
30-07-2018,68.6775
31-07-2018,68.5475
01-08-2018,68.4312
02-08-2018,68.7087
03-08-2018,68.615
06-08-2018,68.8887
07-08-2018,68.685
08-08-2018,68.6275
09-08-2018,68.6825
10-08-2018,68.835
13-08-2018,69.9287
14-08-2018,69.8925
16-08-2018,70.1575
20-08-2018,69.825
21-08-2018,69.8262
23-08-2018,70.1113
24-08-2018,69.91
27-08-2018,70.1588
28-08-2018,70.105
29-08-2018,70.59
30-08-2018,70.735
31-08-2018,70.995
03-09-2018,71.205
04-09-2018,71.565
05-09-2018,71.7562
06-09-2018,71.9875
07-09-2018,71.7388
10-09-2018,72.445
11-09-2018,72.695
12-09-2018,72.185
14-09-2018,71.855
17-09-2018,72.505
18-09-2018,72.9662
19-09-2018,72.3825
21-09-2018,72.2038
24-09-2018,72.6338
25-09-2018,72.695
26-09-2018,72.6162
27-09-2018,72.5963
28-09-2018,72.49
01-10-2018,72.9125
03-10-2018,73.3412
04-10-2018,73.5838
05-10-2018,73.7675
08-10-2018,74.0713
09-10-2018,74.3875
10-10-2018,74.2175
11-10-2018,74.125
12-10-2018,73.5713
15-10-2018,73.8237
16-10-2018,73.4738
17-10-2018,73.6062
19-10-2018,73.325
22-10-2018,73.5638
23-10-2018,73.57
24-10-2018,73.155
25-10-2018,73.275
26-10-2018,73.4662
29-10-2018,73.4463
30-10-2018,73.6775
31-10-2018,73.955
01-11-2018,73.4538
02-11-2018,72.4375
05-11-2018,73.1275
06-11-2018,73.0038
09-11-2018,72.495
12-11-2018,72.8913
13-11-2018,72.6725
14-11-2018,72.3125
15-11-2018,71.9812
16-11-2018,71.925
19-11-2018,71.6563
20-11-2018,71.4613
22-11-2018,70.6963
26-11-2018,70.8675
27-11-2018,70.7875
28-11-2018,70.6175
29-11-2018,69.85
30-11-2018,69.5837
03-12-2018,70.4575
04-12-2018,70.505
05-12-2018,70.4675
06-12-2018,70.9037
07-12-2018,70.8075
10-12-2018,71.3375
11-12-2018,71.87
12-12-2018,72.0188
13-12-2018,71.685
14-12-2018,71.8988
17-12-2018,71.5537
18-12-2018,70.4462
19-12-2018,70.4025
20-12-2018,69.6987
21-12-2018,70.175
24-12-2018,70.1425
26-12-2018,70.075
27-12-2018,70.355
28-12-2018,69.9325
31-12-2018,69.7675
01-01-2019,69.435
02-01-2019,70.17
03-01-2019,70.1775
04-01-2019,69.7337
07-01-2019,69.6825
08-01-2019,70.2
09-01-2019,70.4725
10-01-2019,70.4088
11-01-2019,70.495
14-01-2019,70.93
15-01-2019,71.0238
16-01-2019,71.2363
17-01-2019,71.0387
18-01-2019,71.1875
21-01-2019,71.2762
22-01-2019,71.44
23-01-2019,71.3288
24-01-2019,71.0788
25-01-2019,71.17
28-01-2019,71.1075
29-01-2019,71.11
30-01-2019,71.125
31-01-2019,71.085
01-02-2019,71.255
04-02-2019,71.8075
05-02-2019,71.5713
06-02-2019,71.5638
07-02-2019,71.4563
08-02-2019,71.3125
11-02-2019,71.1725
12-02-2019,70.715
13-02-2019,70.805
14-02-2019,71.1575
15-02-2019,71.2275
18-02-2019,71.3562
20-02-2019,71.12
21-02-2019,71.2388
22-02-2019,71.1413
25-02-2019,70.9812
26-02-2019,71.07
27-02-2019,71.24
28-02-2019,70.7462
01-03-2019,70.9113
05-03-2019,70.49
06-03-2019,70.2787
07-03-2019,70.005
08-03-2019,70.1512
11-03-2019,69.8862
12-03-2019,69.7087
13-03-2019,69.5387
14-03-2019,69.3538
15-03-2019,69.0975
18-03-2019,68.5338
19-03-2019,68.9588
20-03-2019,68.8325
22-03-2019,68.9575
25-03-2019,68.9362
26-03-2019,68.86
27-03-2019,68.8763
28-03-2019,69.3375
29-03-2019,69.1612
02-04-2019,68.7462
03-04-2019,68.425
04-04-2019,69.1612
05-04-2019,69.2262
08-04-2019,69.6738
09-04-2019,69.295
10-04-2019,69.115
11-04-2019,68.9263
12-04-2019,69.175
15-04-2019,69.4212
16-04-2019,69.6087
18-04-2019,69.355
22-04-2019,69.67
23-04-2019,69.6312
24-04-2019,69.87
25-04-2019,70.2612
26-04-2019,70.0188
30-04-2019,69.5663
02-05-2019,69.3587
03-05-2019,69.2225
06-05-2019,69.4063
07-05-2019,69.43
08-05-2019,69.7137
09-05-2019,69.9475
10-05-2019,69.9113
13-05-2019,70.5238
14-05-2019,70.4413
15-05-2019,70.3375
16-05-2019,70.0338
17-05-2019,70.2237
20-05-2019,69.7412
21-05-2019,69.7225
22-05-2019,69.6675
23-05-2019,70.0163
24-05-2019,69.5275
27-05-2019,69.5062
28-05-2019,69.6837
29-05-2019,69.8337
30-05-2019,69.875
31-05-2019,69.6987
03-06-2019,69.265
04-06-2019,69.26
06-06-2019,69.2775
07-06-2019,69.47
10-06-2019,69.6537
11-06-2019,69.4512
12-06-2019,69.35
13-06-2019,69.5137
14-06-2019,69.8
17-06-2019,69.9037
18-06-2019,69.6925
19-06-2019,69.7025
20-06-2019,69.4362
21-06-2019,69.5762
24-06-2019,69.3538
25-06-2019,69.3475
26-06-2019,69.155
27-06-2019,69.0737
28-06-2019,69.0275
01-07-2019,68.95
02-07-2019,68.9425
03-07-2019,68.8975
04-07-2019,68.5075
05-07-2019,68.42
08-07-2019,68.6575
09-07-2019,68.5488
10-07-2019,68.5713
11-07-2019,68.4487
12-07-2019,68.6837
15-07-2019,68.5513
16-07-2019,68.7137
17-07-2019,68.8187
18-07-2019,68.9613
19-07-2019,68.8075
22-07-2019,68.92
23-07-2019,68.94
24-07-2019,68.98
25-07-2019,69.0413
26-07-2019,68.905
29-07-2019,68.73
30-07-2019,68.8575
31-07-2019,68.7975
01-08-2019,69.0575
02-08-2019,69.6013
05-08-2019,70.735
06-08-2019,70.825
07-08-2019,70.8887
08-08-2019,70.695
09-08-2019,70.7925
13-08-2019,71.3975
14-08-2019,71.2775
16-08-2019,71.155
19-08-2019,71.4325
20-08-2019,71.7125
21-08-2019,71.5525
22-08-2019,71.8163
23-08-2019,71.665
26-08-2019,72.0238
27-08-2019,71.485
28-08-2019,71.77
29-08-2019,71.7762
30-08-2019,71.4063
03-09-2019,72.3938
04-09-2019,72.1225
05-09-2019,71.845
06-09-2019,71.725
09-09-2019,71.7063
11-09-2019,71.6687
12-09-2019,71.135
13-09-2019,70.9275
16-09-2019,71.5975
17-09-2019,71.7875
18-09-2019,71.235
19-09-2019,71.325
20-09-2019,70.945
23-09-2019,70.9312
24-09-2019,71.0163
25-09-2019,71.0387
26-09-2019,70.8812
