,BIZD,IWM,XLF,HYG,TLT,^VIX,VIX_Change,IWM_Change,XLF_Change,HYG,HY_OAS_Change,High_Vol_Regime,Stress_Period,Wide_Spread_Regime,XLF_Change_HighVol,IWM_Change_HighVol,HYG_HighVol,XLF_Change_Stress,IWM_Change_Stress,HYG_Stress,XLF_WideCred,HYG_WideCred,Credit_Market_Stress,Rate_Credit_Stress
2018-08-31,-0.0034544538520054594,0.00382202098819809,-0.0010580066712134136,0.0012749111618283746,-0.0023115567754678273,-0.050787730334117834,-0.050787730334117834,0.00382202098819809,-0.0010580066712134136,0.0012749111618283746,0.05999999999999961,0,0,0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
2018-09-04,-0.0005767367600004846,-0.004460350566857245,0.004929269375012375,-0.0020840941897762493,-0.005798419723170141,0.023060222189821785,0.023060222189821785,-0.004460350566857245,0.004929269375012375,-0.0020840941897762493,0.0,0,0,0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
2018-09-05,-0.0028898037174223535,-0.0026742330204642564,0.0007023003415663974,-0.001049339526080253,-0.0026693533549690097,0.055426080663350606,0.055426080663350606,-0.0026742330204642564,0.0007023003415663974,-0.001049339526080253,0.03000000000000025,0,0,0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
2018-09-06,0.0017349959550649365,-0.006775463959039445,-0.004573563045365316,0.0008159077951609053,0.0036686208278923424,0.05183231445848964,0.05183231445848964,-0.006775463959039445,-0.004573563045365316,0.0008159077951609053,0.0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2018-09-07,-0.009286336127403136,-0.0005272964239161955,-0.0010580066712134136,-0.0010493343468924111,-0.008525240799845285,0.01557772767168095,0.01557772767168095,-0.0005272964239161955,-0.0010580066712134136,-0.0010493343468924111,0.02999999999999936,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2018-09-10,0.0011655753664572845,0.001230802609340733,-0.0010599739391696378,0.001981860241830296,0.0036863727043358013,-0.04959695960627505,-0.04959695960627505,0.001230802609340733,-0.0010599739391696378,0.001981860241830296,-0.009999999999999787,0,0,0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
2018-09-11,0.0,0.0016381338244761076,0.001059973939169652,0.0002331517436906132,-0.00763990480973674,-0.06869022286720176,-0.06869022286720176,0.0016381338244761076,0.001059973939169652,0.0002331517436906132,-0.019999999999999574,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,-0.0011655753664572466,-0.002399922377853764,-0.009220311022059531,0.002325729570547013,0.002357044676442586,-0.006069815437863327,-0.006069815437863327,-0.002399922377853764,-0.009220311022059531,0.002325729570547013,-0.040000000000000036,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
2018-09-13,0.005234255196728227,0.0002342784002133169,-0.001425822424909112,0.0018562617898503118,0.001512325388116014,-0.06038686203162,-0.06038686203162,0.0002342784002133169,-0.001425822424909112,0.0018562617898503118,-0.020000000000000462,0,0,0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
2018-09-14,-0.002904461448234589,0.0042099814557252715,0.007109794941953447,0.0009273062122664667,-0.004796617808279251,-0.024551167327293844,-0.024551167327293844,0.0042099814557252715,0.007109794941953447,0.0009273062122664667,-0.02999999999999936,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,0.0005815450499731071,-0.010676252089526009,-0.0042597927005014555,-0.0006949328467783665,0.0,0.12521192467696163,0.12521192467696163,-0.010676252089526009,-0.0042597927005014555,-0.0006949328467783665,0.0,0,1,0,-0.0,-0.0,-0.0,-0.0042597927005014555,-0.010676252089526009,-0.0006949328467783665,-0.0,-0.0,7.419278257497793e-06,0.0
2018-09-18,0.0011619641118773222,0.004178539613725597,0.00496813867368946,-0.00011624209823240336,-0.0105147798579843,-0.06727132189438634,-0.06727132189438634,0.004178539613725597,0.00496813867368946,-0.00011624209823240336,-0.020000000000000462,0,0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
2018-09-19,-0.004073302910344039,-0.0036480984046167813,0.016848539315853617,-0.001856481996822096,-0.005985173538859495,-0.08481037201802095,-0.08481037201802095,-0.0036480984046167813,0.016848539315853617,-0.001856481996822096,0.03000000000000025,0,0,0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
2018-09-20,0.005234255196728227,0.00921182232491725,0.008663812054013306,0.0013921869572496894,0.004620440934345941,0.004246307045422489,0.004246307045422489,0.00921182232491725,0.008663812054013306,0.0013921869572496894,0.009999999999999787,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,0.0011592696610047382,-0.004800760423869607,-0.003889629225971534,0.00023239209457802452,-0.00042699157508432125,-0.010221544107446278,-0.010221544107446278,-0.004800760423869607,-0.003889629225971534,0.00023239209457802452,-0.009999999999999787,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2018-09-24,-0.003482186059266286,-0.003703983147348058,-0.011196484871173036,-0.0004635318303375383,-0.002565475425186317,0.043557932577061545,0.043557932577061545,-0.003703983147348058,-0.011196484871173036,-0.0004635318303375383,0.040000000000000036,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2018-09-25,-0.002328212125400623,0.0015303235785905588,-0.0038780072373798963,-0.0008128965589672215,-0.0010275550657093718,0.017872146542956775,0.017872146542956775,0.0015303235785905588,-0.0038780072373798963,-0.0008128965589672215,0.0,0,0,0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2018-09-26,0.0005824486933910074,-0.009182128450137288,-0.012082928379628403,0.0010440362947267466,0.007003021855019937,0.037143760937747294,0.037143760937747294,-0.009182128450137288,-0.012082928379628403,0.0010440362947267466,-0.03000000000000025,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
2018-09-27,-0.00174847771961686,5.941887942869254e-05,-0.00358141836294857,0.0018546465634656465,0.0006805281684504204,-0.03794925666495328,-0.03794925666495328,5.941887942869254e-05,-0.00358141836294857,0.0018546465634656465,-0.009999999999999787,0,0,0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
2018-09-28,-0.003506946929185016,0.003030315652155065,-0.010459925763065661,0.0006942964399579302,-0.0026399389650153286,-0.02364561572210813,-0.02364561572210813,0.003030315652155065,-0.010459925763065661,0.0006942964399579302,-0.009999999999999787,0,0,0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2018-10-01,0.001077767835244877,-0.01325886389395768,0.003980369940408374,0.0028895387727712806,-0.007368630518233551,-0.00995032141084811,-0.00995032141084811,-0.01325886389395768,0.003980369940408374,0.0028895387727712806,-0.05000000000000071,0,0,0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2018-10-02,-0.004197910751289445,-0.010880568939703723,0.0,-0.0008114561738679344,0.006094601052033064,0.004158025977282852,0.004158025977282852,-0.010880568939703723,0.0,-0.0008114561738679344,-0.009999999999999787,0,0,0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
2018-10-03,0.0030000296014527305,0.008714225265878001,0.00934582453256177,-0.002671257800400544,-0.017523899959080665,-0.03719790962678013,-0.03719790962678013,0.008714225265878001,0.00934582453256177,-0.002671257800400544,0.020000000000000462,0,0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
2018-10-04,-0.01326906076003982,-0.014138009931315946,0.006775133117652537,-0.003727253735875519,-0.007079006095259536,0.20278267701498873,0.20278267701498873,-0.014138009931315946,0.006775133117652537,-0.003727253735875519,0.15999999999999925,0,1,0,0.0,-0.0,-0.0,0.006775133117652537,-0.014138009931315946,-0.003727253735875519,0.0,-0.0,5.2695950334342554e-05,-0.0011326409752415204
2018-10-05,-0.001823057748121253,-0.009085823981909191,-0.004987597385961012,-0.004445184148503912,-0.008631965124862242,0.041328156122290675,0.041328156122290675,-0.009085823981909191,-0.004987597385961012,-0.004445184148503912,0.05000000000000071,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2018-10-08,-0.011624674127035719,-0.002098909112960837,0.006762689306464312,-0.0022304630249408547,-0.0033677606593783115,0.05704594072494537,0.05704594072494537,-0.002098909112960837,0.006762689306464312,-0.0022304630249408547,0.0,0,0,0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
2018-10-09,0.009188633639565767,-0.003900807591527436,-0.003909555227221693,0.0015269204670946826,0.01006849431322498,0.016435277271826917,0.016435277271826917,-0.003900807591527436,-0.003909555227221693,0.0015269204670946826,0.08000000000000007,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2018-10-10,-0.012887578466543011,-0.02914394181338744,-0.031473206886273,-0.00718192981248761,-0.0027279521491279505,0.3642947143039256,0.3642947143039256,-0.02914394181338744,-0.031473206886273,-0.00718192981248761,0.09999999999999964,1,1,0,-0.031473206886273,-0.02914394181338744,-0.00718192981248761,-0.031473206886273,-0.02914394181338744,-0.00718192981248761,-0.0,-0.0,0.0002093097445629715,-0.0002727952149127941
2018-10-11,-0.011180115614645587,-0.019283119042095908,-0.03022057977722604,0.0008266018718322333,0.012086277230382027,0.0843219547957439,0.0843219547957439,-0.019283119042095908,-0.03022057977722604,0.0008266018718322333,0.0,1,0,0,-0.03022057977722604,-0.019283119042095908,0.0008266018718322333,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2018-10-12,0.0,0.00019513586923211595,0.0011358779120221318,0.005298332854121512,-0.003488311407154803,-0.15889906532306058,-0.15889906532306058,0.00019513586923211595,0.0011358779120221318,0.005298332854121512,-0.040000000000000036,1,1,0,0.0011358779120221318,0.00019513586923211595,0.005298332854121512,0.0011358779120221318,0.00019513586923211595,0.005298332854121512,0.0,0.0,1.033894786970079e-06,0.00013953245628619225
2018-10-15,0.0037406892029259154,0.003704130270359216,-0.004550696532206259,-0.0007045317535458349,-0.0004368069865795827,-0.00046938415253863173,-0.00046938415253863173,0.003704130270359216,-0.004550696532206259,-0.0007045317535458349,-0.03000000000000025,1,0,0,-0.004550696532206259,0.003704130270359216,-0.0007045317535458349,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
2018-10-16,0.0055843423398676826,0.028581592362484077,0.016585309141549525,0.0034018566604229828,0.0022699926907472287,-0.1896723687590015,-0.1896723687590015,0.028581592362484077,0.016585309141549525,0.0034018566604229828,-0.04999999999999982,1,1,0,0.016585309141549525,0.028581592362484077,0.0034018566604229828,0.016585309141549525,0.028581592362484077,0.0034018566604229828,0.0,0.0,9.723048034381112e-05,-0.00011349963453736103
2018-10-17,-0.001237973294758024,-0.004295674717669269,0.010042817873120983,-0.0019928506327747076,-0.005947373168092829,-0.012564483840687984,-0.012564483840687984,-0.004295674717669269,0.010042817873120983,-0.0019928506327747076,0.03000000000000025,1,0,0,0.010042817873120983,-0.004295674717669269,-0.0019928506327747076,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
2018-10-18,-0.00871182971775647,-0.018916562503628078,-0.01679474830074314,-0.004233805879060696,-0.0003510612986541905,0.14225757161384167,0.14225757161384167,-0.018916562503628078,-0.01679474830074314,-0.004233805879060696,0.040000000000000036,1,1,0,-0.01679474830074314,-0.018916562503628078,-0.004233805879060696,-0.01679474830074314,-0.018916562503628078,-0.004233805879060696,-0.0,-0.0,8.008905353947968e-05,-1.4042451946167633e-05
2018-10-19,-0.0012508335345162932,-0.010637045504745915,0.0037567263654728926,0.000589265776128471,-0.0021961357962536,-0.008510693731250043,-0.008510693731250043,-0.010637045504745915,0.0037567263654728926,0.000589265776128471,0.02999999999999936,1,0,0,0.0037567263654728926,-0.010637045504745915,0.000589265776128471,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
2018-10-22,-0.007537619282521073,-0.002154233405338376,-0.021603935071109717,0.00047133871185057997,-0.0013193642302714301,-0.012648790330171394,-0.012648790330171394,-0.002154233405338376,-0.021603935071109717,0.00047133871185057997,0.010000000000000675,1,0,0,-0.021603935071109717,-0.002154233405338376,0.00047133871185057997,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
2018-10-23,-0.007595167171832602,-0.00899265165556121,-0.008078654399245074,-0.0009424593439532394,0.0031646324497612167,0.05304835935111799,0.05304835935111799,-0.00899265165556121,-0.008078654399245074,-0.0009424593439532394,0.08999999999999986,1,0,0,-0.008078654399245074,-0.00899265165556121,-0.0009424593439532394,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2018-10-24,-0.011501716902714995,-0.03837715463360804,-0.025426652543724487,-0.00496188893641486,0.0075207457464973445,0.19741711330886696,0.19741711330886696,-0.03837715463360804,-0.025426652543724487,-0.00496188893641486,-0.009999999999999787,1,1,0,-0.025426652543724487,-0.03837715463360804,-0.00496188893641486,-0.025426652543724487,-0.03837715463360804,-0.00496188893641486,-0.0,-0.0,0.000190423178987582,-7.520745746497184e-05
2018-10-25,0.0019258800120382769,0.021420165451967576,0.015333609177465263,0.0020118251286105693,-0.004190568082715003,-0.04085503473474618,-0.04085503473474618,0.021420165451967576,0.015333609177465263,0.0020118251286105693,0.04999999999999982,1,0,0,0.015333609177465263,0.021420165451967576,0.0020118251286105693,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-10-26,-0.004499929745418758,-0.010991512710947443,-0.014541361482021266,-0.004501652609043655,0.006018492861868619,-0.002480343023704325,-0.002480343023704325,-0.010991512710947443,-0.014541361482021266,-0.004501652609043655,0.0699999999999994,1,0,0,-0.014541361482021266,-0.010991512710947443,-0.004501652609043655,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2018-10-29,0.0038584424632413096,-0.0055077539494987155,0.008671676716708638,-0.0009503441495973179,-0.002263866474981961,0.022104907771277688,0.022104907771277688,-0.0055077539494987155,0.008671676716708638,-0.0009503441495973179,0.0,1,0,0,0.008671676716708638,-0.0055077539494987155,-0.0009503441495973179,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
2018-10-30,0.006397937705076615,0.020648526081290086,0.01712088486817958,0.002374232389722716,-0.004979940210178284,-0.05620627407022853,-0.05620627407022853,0.020648526081290086,0.01712088486817958,0.002374232389722716,0.0600000000000005,1,0,0,0.01712088486817958,0.020648526081290086,0.002374232389722716,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-10-31,0.019577726121383397,0.0020020308060473176,0.013793513541034053,0.0,-0.005093888498236323,-0.0951817462988885,-0.0951817462988885,0.0020020308060473176,0.013793513541034053,0.0,-0.009999999999999787,1,0,0,0.013793513541034053,0.0020020308060473176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,0.011812344211813266,0.02279999144461915,0.004555632733497015,0.004576343080343481,0.0009260215928564524,-0.09323975623814611,-0.09323975623814611,0.02279999144461915,0.004555632733497015,0.004576343080343481,-0.010000000000000675,1,0,0,0.004555632733497015,0.02279999144461915,0.004576343080343481,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-11-02,-0.008066984781030724,0.003317096471991514,-0.0007579419597554672,-0.0005928584925691467,-0.0125105792949763,0.008751668451628822,0.008751668451628822,0.003317096471991514,-0.0007579419597554672,-0.0005928584925691467,-0.02999999999999936,1,0,0,-0.0007579419597554672,0.003317096471991514,-0.0005928584925691467,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
2018-11-05,0.012999264544815585,-0.0007796054079028988,0.01579591986413724,0.000829450033497046,0.003921173777590143,0.022803058648679837,0.022803058648679837,-0.0007796054079028988,0.01579591986413724,0.000829450033497046,-0.010000000000000675,1,0,0,0.01579591986413724,-0.0007796054079028988,0.000829450033497046,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
2018-11-06,0.011009162398045755,0.004926730865084723,0.005210100594192733,0.002606043452803904,-0.0006231398202600284,-0.002508114602990564,-0.002508114602990564,0.004926730865084723,0.005210100594192733,0.002606043452803904,-0.019999999999999574,1,0,0,0.005210100594192733,0.004926730865084723,0.002606043452803904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-07,0.0018230577481212738,0.01775385649460808,0.012908271054077996,0.005778068845569186,0.0013340240250013329,-0.1963827419300698,-0.1963827419300698,0.01775385649460808,0.012908271054077996,0.005778068845569186,-0.07000000000000028,0,1,0,0.0,0.0,0.0,0.012908271054077996,0.01775385649460808,0.005778068845569186,0.0,0.0,0.0001025830051002011,-9.338168175009368e-05
2018-11-08,-0.001823057748121253,-0.0026712960088882574,0.0029271762536992835,-0.002472854374439873,-8.829254825029792e-05,0.021766198107086673,0.021766198107086673,-0.0026712960088882574,0.0029271762536992835,-0.002472854374439873,-0.009999999999999787,1,0,0,0.0029271762536992835,-0.0026712960088882574,-0.002472854374439873,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2018-11-09,0.0018230577481212738,-0.018710609383606393,-0.009176181932996555,-0.005673777826574361,0.0074376842135765765,0.03756317780146399,0.03756317780146399,-0.018710609383606393,-0.009176181932996555,-0.005673777826574361,0.11000000000000032,1,0,0,-0.009176181932996555,-0.018710609383606393,-0.005673777826574361,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2018-11-12,-0.01776449990995166,-0.0199932492249548,-0.020112246963915635,-0.0061831285788267005,0.006507288305175509,0.1638141754056591,0.1638141754056591,-0.0199932492249548,-0.020112246963915635,-0.0061831285788267005,0.0,1,1,0,-0.020112246963915635,-0.0199932492249548,-0.0061831285788267005,-0.020112246963915635,-0.0199932492249548,-0.0061831285788267005,-0.0,-0.0,0.00012362083066642278,0.0
2018-11-13,0.0030854225771134434,-0.003183238022516774,0.00562753464868183,-0.0016712071514827596,-0.0006137302672895536,-0.021251123043970206,-0.021251123043970206,-0.003183238022516774,0.00562753464868183,-0.0016712071514827596,0.1200000000000001,1,0,0,0.00562753464868183,-0.003183238022516774,-0.0016712071514827596,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
2018-11-14,-0.004941771292134156,-0.007333464163954364,-0.013559472188642162,-0.0019131228771004408,0.0006137302672894959,0.05962509861803324,0.05962509861803324,-0.007333464163954364,-0.013559472188642162,-0.0019131228771004408,0.05999999999999961,1,0,0,-0.013559472188642162,-0.007333464163954364,-0.0019131228771004408,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2018-11-15,-0.0012388576768247066,0.014151577450978224,0.014681172568044517,-0.0002393661108445162,-0.0004384644308637181,-0.061625145061113364,-0.061625145061113364,0.014151577450978224,0.014681172568044517,-0.0002393661108445162,0.11000000000000032,1,0,0,0.014681172568044517,0.014151577450978224,-0.0002393661108445162,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
2018-11-16,-0.0006200048522862344,0.002372523135268441,0.0011204435772848439,-0.002997941472671069,0.00577116122901161,-0.09661233926904589,-0.09661233926904589,0.002372523135268441,0.0011204435772848439,-0.002997941472671069,0.02999999999999936,1,0,0,0.0011204435772848439,0.002372523135268441,-0.002997941472671069,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
2018-11-19,0.002477950380096888,-0.02047979983553556,-0.00037342270434248813,-0.0031273177304671513,0.0027854024498032426,0.10260042300335659,0.10260042300335659,-0.02047979983553556,-0.00037342270434248813,-0.0031273177304671513,0.05000000000000071,1,0,0,-0.00037342270434248813,-0.02047979983553556,-0.0031273177304671513,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2018-11-20,-0.02126367364890768,-0.019467684941538374,-0.022277754315577457,-0.0031364224134981743,0.00034808051486556377,0.11190617061871413,0.11190617061871413,-0.019467684941538374,-0.022277754315577457,-0.0031364224134981743,0.08000000000000007,1,0,0,-0.022277754315577457,-0.019467684941538374,-0.0031364224134981743,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2018-11-21,0.006929269127764465,0.013876463328854227,0.0007634384634283789,0.005061876418182302,-0.0003480805148655091,-0.07767305463484726,-0.07767305463484726,0.013876463328854227,0.0007634384634283789,0.005061876418182302,-0.07000000000000028,1,0,0,0.0007634384634283789,0.013876463328854227,0.005061876418182302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-23,0.002507704782847702,-0.0009463000678925147,-0.008044612722490834,-0.005546650664140565,0.0010432524938469596,0.034029806537639325,0.034029806537639325,-0.0009463000678925147,-0.008044612722490834,-0.005546650664140565,0.040000000000000036,1,0,0,-0.008044612722490834,-0.0009463000678925147,-0.005546650664140565,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2018-11-26,0.0,0.012899184923414075,0.020179958872324398,0.0047050163232166785,-0.0022604509232199864,-0.12982085468311647,-0.12982085468311647,0.012899184923414075,0.020179958872324398,0.0047050163232166785,-0.009999999999999787,1,1,0,0.020179958872324398,0.012899184923414075,0.0047050163232166785,0.020179958872324398,0.012899184923414075,0.0047050163232166785,0.0,0.0,6.069087562085371e-05,2.2604509232199383e-05
2018-11-27,0.0025016681955020337,-0.008311570530788053,0.000753331221760616,-0.0004816449909242803,0.0011305117662496708,0.006329179302721625,0.006329179302721625,-0.008311570530788053,0.000753331221760616,-0.0004816449909242803,0.040000000000000036,1,0,0,0.000753331221760616,-0.008311570530788053,-0.0004816449909242803,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2018-11-28,0.008087058248035399,0.0244022102840033,0.01902695836905178,0.008272595317251233,-0.004881044045773814,-0.02826104816438351,-0.02826104816438351,0.0244022102840033,0.01902695836905178,0.008272595317251233,-0.09000000000000075,1,0,0,0.01902695836905178,0.0244022102840033,0.008272595317251233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-29,0.0006188854437719027,-0.0026968103925638907,-0.008536003410822997,0.0002385187193484774,0.0039244077221176595,0.016094829129201856,0.016094829129201856,-0.0026968103925638907,-0.008536003410822997,0.0002385187193484774,-0.02999999999999936,1,0,0,-0.008536003410822997,-0.0026968103925638907,0.0002385187193484774,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
2018-11-30,-0.0055878102888330125,0.005189582539096903,0.005204531727035,-0.0020309721881584253,0.0037350889720343568,-0.03907177443394828,-0.03907177443394828,0.005189582539096903,0.005204531727035,-0.0020309721881584253,0.08000000000000007,1,0,0,0.005204531727035,0.005189582539096903,-0.0020309721881584253,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
2018-12-03,0.01114561852818198,0.009520575518129067,0.006283570971875947,0.006897161839331336,0.007075591973911199,-0.09453566560231473,-0.09453566560231473,0.009520575518129067,0.006283570971875947,0.006897161839331336,-0.11000000000000032,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-12-04,-0.014888523400877374,-0.043507977744326305,-0.04445190422689189,-0.0062243691686844575,0.01660291319863048,0.232346769652323,0.232346769652323,-0.043507977744326305,-0.04445190422689189,-0.0062243691686844575,0.04999999999999982,1,1,0,-0.04445190422689189,-0.043507977744326305,-0.0062243691686844575,-0.04445190422689189,-0.043507977744326305,-0.0062243691686844575,-0.0,-0.0,0.0002708097152635942,0.0008301456599315211
2018-12-06,-0.00941949301227386,-0.0021716664309462627,-0.013964567501119197,-0.0034883481530497526,0.0031352735905964737,0.02146520571788001,0.02146520571788001,-0.0021716664309462627,-0.013964567501119197,-0.0034883481530497526,0.16999999999999993,1,0,0,-0.013964567501119197,-0.0021716664309462627,-0.0034883481530497526,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2018-12-07,-0.005059890242524209,-0.021839902893767995,-0.01932601259608752,-0.0019296932623186784,0.0018598072642875194,0.0919151295931136,0.0919151295931136,-0.021839902893767995,-0.01932601259608752,-0.0019296932623186784,-0.04999999999999982,1,0,0,-0.01932601259608752,-0.021839902893767995,-0.0019296932623186784,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2018-12-10,-0.009557532246308549,-0.002920248194333399,-0.014036928298608503,0.0007242229327595181,0.004129623502982495,-0.025726300700615795,-0.025726300700615795,-0.002920248194333399,-0.014036928298608503,0.0007242229327595181,0.07000000000000028,1,0,0,-0.014036928298608503,-0.002920248194333399,0.0007242229327595181,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2018-12-11,0.0006400871356769976,-0.0010455692532737012,-0.009740120417841292,0.0018077565190554787,-0.00016846792220534952,-0.03964479386978198,-0.03964479386978198,-0.0010455692532737012,-0.009740120417841292,0.0018077565190554787,-0.040000000000000036,1,0,0,-0.009740120417841292,-0.0010455692532737012,0.0018077565190554787,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2018-12-12,0.0,0.009505345668905442,0.005693450510628687,0.0032465362596974293,-0.004467977592619676,-0.01388273796569548,-0.01388273796569548,0.009505345668905442,0.005693450510628687,0.0032465362596974293,-0.07000000000000028,1,0,0,0.005693450510628687,0.009505345668905442,0.0032465362596974293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-13,-0.004488508526155223,-0.014256742341414696,-0.007326185588917724,0.002397229614120044,-0.0023686224390433346,-0.03847539360658179,-0.03847539360658179,-0.014256742341414696,-0.007326185588917724,0.002397229614120044,-0.009999999999999787,1,0,0,-0.007326185588917724,-0.014256742341414696,0.002397229614120044,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2018-12-14,-0.012936775836863281,-0.015245021355831763,-0.009852523623011837,-0.004199884490847983,0.0034667283339833033,0.046365900231525356,0.046365900231525356,-0.015245021355831763,-0.009852523623011837,-0.004199884490847983,0.040000000000000036,1,0,0,-0.009852523623011837,-0.015245021355831763,-0.004199884490847983,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2018-12-17,-0.045962083188815735,-0.022521976736684955,-0.009950110760481376,-0.006514459497974602,0.0058066030948745,0.12540792857154523,0.12540792857154523,-0.022521976736684955,-0.009950110760481376,-0.006514459497974602,0.08000000000000007,1,1,0,-0.009950110760481376,-0.022521976736684955,-0.006514459497974602,-0.009950110760481376,-0.022521976736684955,-0.006514459497974602,-0.0,-0.0,0.00014671850526546033,0.00046452824758996044
2018-12-18,0.006116094554756262,-0.0012414965594748316,-0.003757123934766436,-0.0018141973131848088,0.0059708281042219775,0.04232166343113233,0.04232166343113233,-0.0012414965594748316,-0.003757123934766436,-0.0018141973131848088,0.09999999999999964,1,0,0,-0.003757123934766436,-0.0012414965594748316,-0.0018141973131848088,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2018-12-19,-0.0033932325977974217,-0.021045543726161214,-0.012626286653470266,-0.009055980666894012,0.013124217723368106,0.0,0.0,-0.021045543726161214,-0.012626286653470266,-0.009055980666894012,0.08999999999999986,1,0,0,-0.012626286653470266,-0.021045543726161214,-0.009055980666894012,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2018-12-20,-0.03810631804565987,-0.016630414405935146,-0.008934568854537717,-0.00876687102063109,-0.0036374382117130423,0.1038738489924653,0.1038738489924653,-0.016630414405935146,-0.008934568854537717,-0.00876687102063109,0.2999999999999998,1,0,0,-0.008934568854537717,-0.016630414405935146,-0.00876687102063109,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
