Date,USGG10YR Index  (L3),USGG2YR Index  (L4),FEDL01 Index  (R1),MOVE Index  (R1)
03-05-2012,1.9312,0.2579,0.15,63.3
04-05-2012,1.8786,0.254,0.16,57.8
07-05-2012,1.8716,0.254,0.16,56.7
08-05-2012,1.8402,0.254,0.16,57.7
09-05-2012,1.8227,0.254,0.15,58.7
10-05-2012,1.867,0.258,0.15,57.6
11-05-2012,1.8376,0.258,0.15,61.5
14-05-2012,1.7637,0.262,0.16,70.3
15-05-2012,1.7671,0.274,0.16,67.7
16-05-2012,1.7603,0.2861,0.16,67
17-05-2012,1.6971,0.2942,0.16,70.6
18-05-2012,1.7226,0.2924,0.16,70.6
21-05-2012,1.7414,0.2864,0.16,69.1
22-05-2012,1.7688,0.2905,0.16,70.8
23-05-2012,1.7346,0.2892,0.15,73.7
24-05-2012,1.7774,0.297,0.15,73.1
25-05-2012,1.738,0.2853,0.15,71.2
28-05-2012,,,,71.2
29-05-2012,1.7448,0.2892,0.16,68.9
30-05-2012,1.622,0.2657,0.16,73
31-05-2012,1.5578,0.2618,0.16,74.4
01-06-2012,1.452,0.2461,0.16,80.6
04-06-2012,1.5239,0.25,0.17,86.5
05-06-2012,1.5744,0.25,0.17,84.6
06-06-2012,1.6592,0.2619,0.16,87.7
07-06-2012,1.6388,0.2658,0.16,82.1
08-06-2012,1.6353,0.2659,0.17,86
11-06-2012,1.586,0.2659,0.17,86.5
12-06-2012,1.6642,0.2899,0.16,88.5
13-06-2012,1.5927,0.29,0.17,89.3
14-06-2012,1.642,0.294,0.17,91.5
15-06-2012,1.5773,0.2701,0.18,95.4
18-06-2012,1.5738,0.2822,0.17,85.7
19-06-2012,1.6197,0.2903,0.17,84.7
20-06-2012,1.6572,0.3105,0.16,77.7
21-06-2012,1.6162,0.2985,0.17,76.2
22-06-2012,1.6742,0.3028,0.17,75.1
25-06-2012,1.6024,0.2947,0.17,72.8
26-06-2012,1.6262,0.307,0.16,71.1
27-06-2012,1.6177,0.309,0.15,70.2
28-06-2012,1.5768,0.3011,0.15,70.2
29-06-2012,1.6449,0.3011,0.09,73.2
30-06-2012,,,,
02-07-2012,1.5885,0.2933,0.18,71.6
03-07-2012,1.6294,0.3013,0.17,72.4
04-07-2012,,,,72.4
05-07-2012,1.5969,0.2856,0.17,71.3
06-07-2012,1.5491,0.2698,0.17,66.8
09-07-2012,1.5117,0.2619,0.17,63.4
10-07-2012,1.5015,0.2659,0.17,63.3
11-07-2012,1.5167,0.2619,0.17,63.8
12-07-2012,1.4743,0.254,0.18,63.4
13-07-2012,1.4876,0.238,0.19,63.3
16-07-2012,1.4724,0.2259,0.18,62.8
17-07-2012,1.5078,0.2379,0.17,64.2
18-07-2012,1.4942,0.2219,0.16,61.9
19-07-2012,1.5077,0.2138,0.13,61.2
20-07-2012,1.4567,0.2015,0.13,61.3
23-07-2012,1.4263,0.2095,0.14,61.6
24-07-2012,1.3875,0.2135,0.15,62.9
25-07-2012,1.3975,0.2151,0.15,63.1
26-07-2012,1.4378,0.2288,0.14,62.6
27-07-2012,1.5463,0.2386,0.14,69.7
30-07-2012,1.5019,0.2229,0.14,68.4
31-07-2012,1.4679,0.2113,0.13,69.8
01-08-2012,1.524,0.2271,0.14,74.1
02-08-2012,1.4779,0.2233,0.14,69.4
03-08-2012,1.5631,0.2376,0.14,71.9
06-08-2012,1.5664,0.2397,0.14,69.7
07-08-2012,1.6283,0.2637,0.13,73.9
08-08-2012,1.6491,0.2718,0.13,75.2
09-08-2012,1.6881,0.272,0.13,73.7
10-08-2012,1.6573,0.2606,0.13,70.1
13-08-2012,1.6642,0.2648,0.13,67.2
14-08-2012,1.7378,0.275,0.13,67.9
15-08-2012,1.8155,0.2853,0.13,73
16-08-2012,1.8346,0.2915,0.13,77.1
17-08-2012,1.8105,0.2862,0.13,74
20-08-2012,1.8053,0.2824,0.13,70.2
21-08-2012,1.7984,0.2866,0.13,70
22-08-2012,1.6916,0.2585,0.13,66.8
23-08-2012,1.6779,0.2587,0.13,65.5
24-08-2012,1.6865,0.2674,0.13,66.4
27-08-2012,1.6506,0.2635,0.13,66.3
28-08-2012,1.6335,0.2637,0.13,64.3
29-08-2012,1.6506,0.2696,0.13,64.9
30-08-2012,1.6233,0.2539,0.14,68
31-08-2012,1.5484,0.2205,0.13,68.7
03-09-2012,,,,68.7
04-09-2012,1.5722,0.2303,0.14,67.1
05-09-2012,1.596,0.2342,0.16,68.5
06-09-2012,1.6781,0.2579,0.16,71
07-09-2012,1.6678,0.25,0.15,68.4
10-09-2012,1.6541,0.246,0.15,68.2
11-09-2012,1.7005,0.246,0.15,67.9
12-09-2012,1.7576,0.242,0.15,69.9
13-09-2012,1.723,0.234,0.15,65.4
14-09-2012,1.866,0.25,0.16,68.3
17-09-2012,1.8415,0.254,0.16,64.4
18-09-2012,1.8083,0.254,0.16,59.8
19-09-2012,1.7718,0.2581,0.15,57.5
20-09-2012,1.764,0.2581,0.16,59.7
21-09-2012,1.7528,0.2581,0.15,59.6
24-09-2012,1.7094,0.2581,0.16,57.5
25-09-2012,1.6662,0.2622,0.15,57.6
26-09-2012,1.6095,0.2578,0.15,58.5
27-09-2012,1.6542,0.25,0.14,61.1
28-09-2012,1.6335,0.2304,0.09,60.5
30-09-2012,,,,
01-10-2012,1.6249,0.2343,0.15,59.4
02-10-2012,1.6198,0.2343,0.16,60.4
03-10-2012,1.6146,0.2303,0.16,59.2
04-10-2012,1.6732,0.2421,0.15,59.8
05-10-2012,1.7428,0.2579,0.15,60.4
08-10-2012,,,,60.4
09-10-2012,1.7132,0.2579,0.16,59.3
10-10-2012,1.6742,0.2599,0.16,59.6
11-10-2012,1.6699,0.262,0.16,61.4
12-10-2012,1.656,0.26,0.16,61.4
15-10-2012,1.663,0.258,0.16,63
16-10-2012,1.7186,0.266,0.16,64.8
17-10-2012,1.8185,0.2942,0.15,68.7
18-10-2012,1.8344,0.2983,0.15,69
19-10-2012,1.7633,0.2945,0.16,68.5
22-10-2012,1.8134,0.3067,0.15,69.8
23-10-2012,1.7572,0.2865,0.15,68.9
24-10-2012,1.7889,0.2892,0.17,67.1
25-10-2012,1.8233,0.3108,0.16,73.1
26-10-2012,1.7451,0.297,0.16,73
29-10-2012,1.7189,0.2892,0.17,71.1
30-10-2012,1.7189,0.2892,0.17,71.1
31-10-2012,1.6901,0.2814,0.18,71.4
01-11-2012,1.7242,0.2814,0.17,72
02-11-2012,1.7147,0.2816,0.16,72.3
05-11-2012,1.6841,0.2737,0.17,68.6
06-11-2012,1.7507,0.3015,0.16,69.3
07-11-2012,1.6466,0.2698,0.16,60.9
08-11-2012,1.6148,0.2579,0.16,59.1
09-11-2012,1.6063,0.258,0.16,59.1
12-11-2012,,,,59.1
13-11-2012,1.5945,0.25,0.16,57.3
14-11-2012,1.5911,0.246,0.16,56.8
15-11-2012,1.5928,0.242,0.16,55.6
16-11-2012,1.58,0.2379,0.16,55
19-11-2012,1.6131,0.2419,0.16,54.7
20-11-2012,1.6659,0.254,0.16,53.7
21-11-2012,1.6796,0.2702,0.16,53.9
22-11-2012,,,,53.9
23-11-2012,1.6899,0.2703,0.16,53.7
26-11-2012,1.6625,0.2663,0.16,53.5
27-11-2012,1.6369,0.2602,0.16,51.7
28-11-2012,1.6284,0.2618,0.16,52.3
29-11-2012,1.6147,0.2539,0.16,51.7
30-11-2012,1.6156,0.2461,0.16,51.8
03-12-2012,1.6207,0.25,0.16,51
04-12-2012,1.6028,0.2421,0.17,51.7
05-12-2012,1.5875,0.2381,0.16,52.3
06-12-2012,1.5857,0.2381,0.16,53.3
07-12-2012,1.6215,0.2381,0.16,53.1
10-12-2012,1.6164,0.2341,0.16,52.2
11-12-2012,1.6541,0.238,0.17,51.6
12-12-2012,1.698,0.242,0.17,53.6
13-12-2012,1.7299,0.25,0.16,55.1
14-12-2012,1.7015,0.234,0.17,52.8
17-12-2012,1.7717,0.25,0.16,57.1
18-12-2012,1.817,0.2779,0.17,63
19-12-2012,1.8014,0.2739,0.17,57.8
20-12-2012,1.7962,0.27,0.17,54.4
21-12-2012,1.7623,0.2661,0.17,55.3
24-12-2012,1.7737,0.2661,0.18,54.9
25-12-2012,,,,54.9
26-12-2012,1.7511,0.2661,0.17,54.5
27-12-2012,1.7364,0.2622,0.17,55
28-12-2012,1.7009,0.2465,0.17,56.7
31-12-2012,1.7574,0.2468,0.09,59.4
01-01-2013,,,,59.4
02-01-2013,1.8371,0.2549,0.17,61.1
03-01-2013,1.9121,0.2669,0.17,63.5
04-01-2013,1.8991,0.2635,0.16,62
07-01-2013,1.8974,0.2637,0.16,59.9
08-01-2013,1.8683,0.252,0.15,58.6
09-01-2013,1.8568,0.2402,0.14,56.3
10-01-2013,1.8958,0.2483,0.14,58.2
11-01-2013,1.8677,0.2489,0.14,59.2
14-01-2013,1.8448,0.245,0.14,55.8
15-01-2013,1.836,0.2452,0.15,53.1
16-01-2013,1.8185,0.2413,0.14,53.2
17-01-2013,1.8794,0.2616,0.14,56.9
18-01-2013,1.8416,0.2503,0.14,55.9
21-01-2013,,,,55.9
22-01-2013,1.8417,0.2423,0.14,53.7
23-01-2013,1.8241,0.2344,0.13,53.6
24-01-2013,1.8498,0.2386,0.15,55.3
25-01-2013,1.9487,0.2718,0.14,66.2
28-01-2013,1.9613,0.274,0.14,63.7
29-01-2013,1.9991,0.2774,0.12,62.4
30-01-2013,1.992,0.2657,0.12,66.4
31-01-2013,1.9849,0.2618,0.15,65.6
01-02-2013,2.0149,0.2618,0.14,65
04-02-2013,1.9548,0.25,0.13,63.1
05-02-2013,1.998,0.254,0.13,64.8
06-02-2013,1.9603,0.246,0.13,62.8
07-02-2013,1.9568,0.25,0.13,59.9
08-02-2013,1.9499,0.25,0.14,61.5
11-02-2013,1.9635,0.254,0.14,60
12-02-2013,1.977,0.262,0.13,59.8
13-02-2013,2.0277,0.274,0.14,61.7
14-02-2013,1.9974,0.262,0.14,59.1
15-02-2013,2.0017,0.2661,0.16,59.1
18-02-2013,,,,59.1
19-02-2013,2.0278,0.2701,0.15,58.4
20-02-2013,2.0087,0.2581,0.15,57.9
21-02-2013,1.9766,0.25,0.16,59.7
22-02-2013,1.9619,0.248,0.16,58.6
25-02-2013,1.8637,0.2378,0.15,60
26-02-2013,1.8808,0.2422,0.14,58
27-02-2013,1.9014,0.2422,0.14,57.3
28-02-2013,1.8756,0.2343,0.14,55.9
01-03-2013,1.8412,0.2342,0.14,55
04-03-2013,1.8755,0.2342,0.16,53.9
05-03-2013,1.8978,0.2381,0.15,56.5
06-03-2013,1.9375,0.246,0.15,58.4
07-03-2013,1.9965,0.25,0.16,60.5
08-03-2013,2.0427,0.25,0.15,58.1
11-03-2013,2.0576,0.254,0.16,55.1
12-03-2013,2.0156,0.254,0.15,53.7
13-03-2013,2.0209,0.258,0.14,54.6
14-03-2013,2.0296,0.262,0.15,56
15-03-2013,1.9895,0.25,0.16,55.8
18-03-2013,1.9546,0.242,0.16,55.9
19-03-2013,1.9017,0.2379,0.15,59.6
20-03-2013,1.9581,0.246,0.15,58.0251
21-03-2013,1.9112,0.246,0.16,58.9583
22-03-2013,1.925,0.25,0.15,61.8894
25-03-2013,1.9198,0.2419,0.15,57.6686
26-03-2013,1.9094,0.2459,0.14,56.0624
27-03-2013,1.8454,0.2422,0.12,58.4143
28-03-2013,1.8487,0.2422,0.13,57.3202
29-03-2013,,,0.09,57.3202
31-03-2013,,,,
01-04-2013,1.8314,0.2382,0.16,56.1681
02-04-2013,1.859,0.2382,0.15,55.9792
03-04-2013,1.8106,0.2264,0.14,57.8988
04-04-2013,1.7625,0.2263,0.14,56.9154
05-04-2013,1.7128,0.2282,0.15,54.8462
08-04-2013,1.746,0.2302,0.15,54.9331
09-04-2013,1.7502,0.2301,0.15,52.7219
10-04-2013,1.8034,0.2301,0.15,53.9292
11-04-2013,1.7887,0.2301,0.15,52.609
12-04-2013,1.7208,0.226,0.15,53.1198
15-04-2013,1.6798,0.218,0.15,52.347
16-04-2013,1.7224,0.2259,0.15,51.9288
17-04-2013,1.695,0.2259,0.15,51.9747
18-04-2013,1.6847,0.2259,0.15,51.3105
19-04-2013,1.7049,0.2298,0.15,51.3114
22-04-2013,1.6929,0.2217,0.15,50.5813
23-04-2013,1.7065,0.2257,0.14,50.0439
24-04-2013,1.7047,0.2269,0.13,49.7509
25-04-2013,1.708,0.2249,0.13,49.3939
26-04-2013,1.6633,0.2112,0.13,50.2379
29-04-2013,1.6701,0.2072,0.13,49.6486
30-04-2013,1.6717,0.2074,0.14,49.2418
01-05-2013,1.629,0.1996,0.14,49.0404
02-05-2013,1.6255,0.1958,0.15,49.6275
03-05-2013,1.7382,0.2158,0.14,49.0404
06-05-2013,1.7588,0.212,0.14,49.4904
07-05-2013,1.7778,0.22,0.12,51.0928
08-05-2013,1.7665,0.2202,0.12,49.3141
09-05-2013,1.8109,0.2203,0.12,48.8695
10-05-2013,1.8973,0.2367,0.12,55.3227
13-05-2013,1.9199,0.2368,0.12,56.5094
14-05-2013,1.974,0.245,0.11,57.7357
15-05-2013,1.9347,0.2371,0.12,58.2848
16-05-2013,1.8809,0.2293,0.11,55.9588
17-05-2013,1.9506,0.2418,0.1,61.3274
20-05-2013,1.9647,0.2379,0.1,60.5436
21-05-2013,1.9263,0.234,0.09,59.7589
22-05-2013,2.0395,0.2463,0.08,65.3652
23-05-2013,2.0157,0.2465,0.08,68.2182
24-05-2013,2.0081,0.2472,0.09,65.1208
27-05-2013,,,,65.1208
28-05-2013,2.1652,0.2882,0.09,75.5083
29-05-2013,2.1153,0.2931,0.08,81.2154
30-05-2013,2.111,0.2931,0.08,77.4134
31-05-2013,2.1282,0.2933,0.09,79.9852
03-06-2013,2.1193,0.2914,0.1,79.2288
04-06-2013,2.1462,0.2974,0.11,82.7881
05-06-2013,2.0892,0.2856,0.09,83.6421
06-06-2013,2.0769,0.2876,0.1,84.7485
07-06-2013,2.1718,0.3017,0.09,81.5289
10-06-2013,2.2097,0.3097,0.09,84.7485
11-06-2013,2.1846,0.3218,0.09,82.3352
12-06-2013,2.228,0.3259,0.08,81.8907
13-06-2013,2.1489,0.282,0.09,82.4018
14-06-2013,2.1295,0.2701,0.1,78.4531
17-06-2013,2.1817,0.262,0.11,78.4642
18-06-2013,2.1854,0.2621,0.12,81.0153
19-06-2013,2.3527,0.3064,0.1,86.8946
20-06-2013,2.4144,0.3267,0.1,96.0231
21-06-2013,2.531,0.3676,0.1,103.7298
24-06-2013,2.5368,0.3841,0.1,110.9822
25-06-2013,2.6082,0.4047,0.09,108.442
26-06-2013,2.5353,0.3789,0.09,103.4642
27-06-2013,2.4721,0.3514,0.09,97.1255
28-06-2013,2.4857,0.3554,0.07,99.7542
30-06-2013,,,,
01-07-2013,2.4765,0.3514,0.1,101.318
02-07-2013,2.4693,0.3474,0.1,107.5594
03-07-2013,2.5032,0.3631,0.1,109.2726
04-07-2013,,,,109.2726
05-07-2013,2.7391,0.3948,0.1,117.8877
08-07-2013,2.6356,0.3591,0.1,107.7783
09-07-2013,2.634,0.367,0.1,99.5145
10-07-2013,2.6238,0.3511,0.09,98.9792
11-07-2013,2.5721,0.3291,0.09,93.5369
12-07-2013,2.5821,0.339,0.09,94.4621
15-07-2013,2.5372,0.3269,0.09,89.4019
16-07-2013,2.5317,0.3228,0.09,87.9952
17-07-2013,2.4888,0.2986,0.09,81.9189
18-07-2013,2.5284,0.3025,0.09,77.447
19-07-2013,2.4839,0.2982,0.09,75.9024
22-07-2013,2.4804,0.3021,0.09,72.6182
23-07-2013,2.5049,0.3061,0.09,74.0521
24-07-2013,2.588,0.3481,0.09,80.1974
25-07-2013,2.5712,0.3206,0.09,82.604
26-07-2013,2.5624,0.3127,0.09,81.6379
29-07-2013,2.6023,0.3167,0.08,83.1824
30-07-2013,2.6101,0.3127,0.09,83.2696
31-07-2013,2.5762,0.3089,0.09,82.5984
01-08-2013,2.706,0.3247,0.08,91.3993
02-08-2013,2.596,0.2974,0.09,73.1565
05-08-2013,2.6333,0.3014,0.08,72.6633
06-08-2013,2.6421,0.3054,0.09,78.1799
07-08-2013,2.5986,0.3015,0.09,75.4381
08-08-2013,2.5892,0.3016,0.09,75.362
09-08-2013,2.5784,0.3018,0.08,75.4038
12-08-2013,2.6206,0.3059,0.08,74.0896
13-08-2013,2.719,0.33,0.08,81.6737
14-08-2013,2.7136,0.3261,0.09,80.9185
15-08-2013,2.7664,0.3462,0.08,86.7418
16-08-2013,2.8251,0.3386,0.09,94.654
19-08-2013,2.8804,0.3508,0.09,99.4839
20-08-2013,2.8142,0.3388,0.09,95.7008
21-08-2013,2.8935,0.3673,0.08,98.7874
22-08-2013,2.8844,0.3877,0.09,103.1897
23-08-2013,2.8146,0.3761,0.08,99.7944
26-08-2013,2.7853,0.364,0.08,95.8018
27-08-2013,2.7087,0.356,0.07,94.9219
28-08-2013,2.7653,0.3947,0.07,98.542
29-08-2013,2.7617,0.3947,0.08,98.8459
30-08-2013,2.7839,0.3987,0.07,103.5277
31-08-2013,,,,
02-09-2013,,,,103.5277
03-09-2013,2.8576,0.4145,0.09,105.7785
04-09-2013,2.8966,0.47,0.08,111.3608
05-09-2013,2.9937,0.5177,0.08,114.1887
06-09-2013,2.9342,0.4545,0.08,105.4876
09-09-2013,2.912,0.4427,0.08,100.7114
10-09-2013,2.9643,0.4707,0.08,101.8103
11-09-2013,2.9122,0.4429,0.08,97.9994
12-09-2013,2.9095,0.443,0.08,96.3782
13-09-2013,2.8846,0.4312,0.08,96.1705
16-09-2013,2.8643,0.387,0.08,94.5474
17-09-2013,2.8468,0.371,0.08,90.8188
18-09-2013,2.6878,0.3206,0.08,82.746
19-09-2013,2.7519,0.3347,0.09,80.3358
20-09-2013,2.7337,0.3304,0.08,77.7286
23-09-2013,2.6999,0.3304,0.09,75.3482
24-09-2013,2.6552,0.3262,0.09,74.8227
25-09-2013,2.628,0.3402,0.08,75.3016
26-09-2013,2.6498,0.3402,0.08,77.5522
27-09-2013,2.6245,0.3324,0.08,77.9955
30-09-2013,2.61,0.3168,0.06,80.1572
01-10-2013,2.65,0.3287,0.08,87.3693
02-10-2013,2.6173,0.3169,0.07,82.1508
03-10-2013,2.6046,0.3091,0.08,80.3343
04-10-2013,2.6447,0.3292,0.08,82.4795
07-10-2013,2.6265,0.3412,0.08,80.2882
08-10-2013,2.632,0.3811,0.08,81.1225
09-10-2013,2.6631,0.3574,0.09,80.7998
10-10-2013,2.6814,0.3416,0.09,80.0847
11-10-2013,2.6871,0.3501,0.1,77.1074
14-10-2013,,,,77.1074
15-10-2013,2.7276,0.3543,0.1,75.8137
16-10-2013,2.6633,0.3303,0.11,73.1707
17-10-2013,2.5894,0.3103,0.1,70.0888
18-10-2013,2.5777,0.3106,0.1,72.4643
21-10-2013,2.6014,0.3106,0.09,71.4668
22-10-2013,2.5124,0.2905,0.08,63.0545
23-10-2013,2.5016,0.3068,0.08,62.0475
24-10-2013,2.5197,0.3028,0.08,63.1394
25-10-2013,2.5088,0.2989,0.08,61.14
28-10-2013,2.5233,0.3031,0.08,58.5357
29-10-2013,2.5034,0.3127,0.08,58.8118
30-10-2013,2.5378,0.3127,0.08,60.5962
31-10-2013,2.5542,0.305,0.07,61.6804
01-11-2013,2.6218,0.3091,0.08,69.5623
04-11-2013,2.6035,0.3013,0.08,64.2148
05-11-2013,2.6696,0.3014,0.08,68.5614
06-11-2013,2.6421,0.2896,0.08,67.0706
07-11-2013,2.5999,0.2817,0.08,66.5181
08-11-2013,2.7477,0.3098,0.08,69.9217
11-11-2013,,,,69.9217
12-11-2013,2.7728,0.3259,0.08,69.6409
13-11-2013,2.6995,0.298,0.08,65.8254
14-11-2013,2.69,0.29,0.09,61.9477
15-11-2013,2.7033,0.2902,0.09,62.1778
18-11-2013,2.6658,0.2782,0.09,58.314
19-11-2013,2.7069,0.2863,0.09,62.2957
20-11-2013,2.7987,0.2742,0.09,66.4537
21-11-2013,2.7842,0.2702,0.09,68.3506
22-11-2013,2.7427,0.2784,0.09,66.8119
25-11-2013,2.7283,0.2785,0.09,65.0567
26-11-2013,2.7077,0.2893,0.09,65.2655
27-11-2013,2.7373,0.2854,0.09,67.7774
28-11-2013,,,,67.7774
29-11-2013,2.7445,0.2814,0.07,67.965
30-11-2013,,,,
02-12-2013,2.7951,0.2854,0.09,73.1473
03-12-2013,2.7825,0.2855,0.09,72.0794
04-12-2013,2.8342,0.2895,0.09,75.7952
05-12-2013,2.8717,0.3014,0.09,76.0999
06-12-2013,2.8553,0.3016,0.09,69.2368
09-12-2013,2.8389,0.2977,0.09,67.754
10-12-2013,2.8006,0.2978,0.09,70.5118
11-12-2013,2.8535,0.3058,0.08,71.7821
12-12-2013,2.8773,0.3219,0.09,72.7988
13-12-2013,2.8646,0.3242,0.08,72.6109
16-12-2013,2.8784,0.3303,0.09,69.918
17-12-2013,2.8354,0.3184,0.09,68.4634
18-12-2013,2.8931,0.3324,0.09,64.9565
19-12-2013,2.9291,0.3638,0.09,67.7439
20-12-2013,2.8886,0.3756,0.09,67.3065
23-12-2013,2.9274,0.3834,0.09,66.1591
24-12-2013,2.9775,0.3952,0.08,67.7712
25-12-2013,,,,67.7712
26-12-2013,2.9905,0.407,0.08,66.7598
27-12-2013,3,0.3874,0.08,65.8279
30-12-2013,2.9703,0.3795,0.08,69.0673
31-12-2013,3.0282,0.3799,0.07,73.546
01-01-2014,,,,73.546
02-01-2014,2.989,0.3801,0.08,73.3983
03-01-2014,2.9948,0.3965,0.08,72.7462
06-01-2014,2.9576,0.3927,0.08,69.8862
07-01-2014,2.9391,0.3909,0.07,73.7774
08-01-2014,2.9894,0.425,0.07,75.284
09-01-2014,2.9652,0.4292,0.07,73.7426
10-01-2014,2.8579,0.3699,0.07,61.1819
13-01-2014,2.8257,0.356,0.07,58.9156
14-01-2014,2.8709,0.3782,0.07,61.6336
15-01-2014,2.8912,0.3905,0.07,60.8149
16-01-2014,2.8414,0.3826,0.07,60.7997
17-01-2014,2.8194,0.3712,0.07,60.2776
20-01-2014,,,,60.2776
21-01-2014,2.8286,0.3755,0.07,59.5467
22-01-2014,2.8656,0.4,0.07,60.5215
23-01-2014,2.7772,0.3596,0.07,62.2177
24-01-2014,2.715,0.3355,0.07,63.5076
27-01-2014,2.7479,0.3398,0.07,64.2053
28-01-2014,2.7488,0.3399,0.07,64.5183
29-01-2014,2.6767,0.3515,0.07,64.5494
30-01-2014,2.6949,0.3436,0.07,64.8556
31-01-2014,2.644,0.3277,0.07,64.725
03-02-2014,2.5761,0.2942,0.07,65.7989
04-02-2014,2.6294,0.3118,0.07,66.7971
05-02-2014,2.6675,0.3117,0.07,67.2613
06-02-2014,2.7003,0.3196,0.07,67.1836
07-02-2014,2.6829,0.3034,0.06,64.7498
10-02-2014,2.6674,0.3073,0.07,62.2608
11-02-2014,2.725,0.3311,0.06,61.4936
12-02-2014,2.7608,0.339,0.07,61.0023
13-02-2014,2.732,0.311,0.06,58.0866
14-02-2014,2.7428,0.3107,0.06,57.2949
17-02-2014,,,,57.2949
18-02-2014,2.7069,0.2985,0.07,55.9861
19-02-2014,2.7392,0.3145,0.07,57.2794
20-02-2014,2.7509,0.3185,0.07,58.7042
21-02-2014,2.731,0.3142,0.07,58.3839
24-02-2014,2.7382,0.3181,0.07,57.3609
25-02-2014,2.7023,0.314,0.07,56.796
26-02-2014,2.6655,0.3245,0.07,57.7949
27-02-2014,2.6387,0.3206,0.07,58.1373
28-02-2014,2.6476,0.3169,0.06,57.6628
03-03-2014,2.6012,0.3012,0.07,57.754
04-03-2014,2.6977,0.3329,0.07,63.1562
05-03-2014,2.7048,0.333,0.08,60.8082
06-03-2014,2.7373,0.3411,0.08,60.9756
07-03-2014,2.7879,0.3693,0.08,58.1573
10-03-2014,2.777,0.3655,0.08,55.6788
11-03-2014,2.768,0.3697,0.08,55.5136
12-03-2014,2.73,0.3618,0.08,55.0744
13-03-2014,2.6446,0.338,0.08,57.4802
14-03-2014,2.6543,0.3424,0.08,62.8359
17-03-2014,2.6921,0.3586,0.08,61.8348
18-03-2014,2.6722,0.3466,0.08,59.2076
19-03-2014,2.7725,0.4195,0.08,65.6161
20-03-2014,2.7716,0.4197,0.08,60.8191
21-03-2014,2.7426,0.4245,0.08,60.8191
24-03-2014,2.7281,0.4329,0.09,58.7127
25-03-2014,2.748,0.425,0.09,58.3352
26-03-2014,2.6919,0.4418,0.08,57.7753
27-03-2014,2.681,0.4457,0.08,59.4231
28-03-2014,2.7208,0.4496,0.08,61.9359
31-03-2014,2.718,0.4183,0.06,61.815
01-04-2014,2.7525,0.4301,0.08,61.526
02-04-2014,2.8045,0.4539,0.09,66.275
03-04-2014,2.7972,0.454,0.08,65.2048
04-04-2014,2.7207,0.4107,0.08,58.7747
07-04-2014,2.6998,0.3948,0.09,55.6606
08-04-2014,2.6808,0.3949,0.08,55.9286
09-04-2014,2.6898,0.3631,0.08,54.7194
10-04-2014,2.6474,0.3511,0.08,55.4351
11-04-2014,2.6247,0.355,0.09,58.6405
14-04-2014,2.6472,0.367,0.09,59.1522
15-04-2014,2.6283,0.367,0.1,59.187
