Date,FEDL01 Index  (R1),USSWIT5 BGN Curncy  (R2),USGGBE05 Index  (R3),CPURNSA Index  (R1),USGG5YR Index  (R4)
01-06-2006,5.02,3.015,2.686,202.5,5.018
02-06-2006,4.97,2.995,2.6597,202.5,4.8962
05-06-2006,5.01,3.0025,2.6725,202.5,4.9463
06-06-2006,4.99,2.9725,2.6246,202.5,4.9427
07-06-2006,4.99,2.9325,2.5912,202.5,4.9607
08-06-2006,5.02,2.9625,2.5835,202.5,4.9427
09-06-2006,5,2.905,2.5935,202.5,4.9355
12-06-2006,5.01,2.97,2.5836,202.5,4.9427
13-06-2006,5,2.9475,2.5622,202.5,4.9248
14-06-2006,5,2.9975,2.619,202.5,5.0401
15-06-2006,5.02,3.0375,2.6342,202.5,5.0691
16-06-2006,4.94,3.0175,2.6426,202.5,5.0983
19-06-2006,4.95,3.0125,2.6225,202.5,5.113
20-06-2006,4.92,3.0075,2.6093,202.5,5.1276
21-06-2006,4.91,3,2.6096,202.5,5.135
22-06-2006,4.98,3.0525,2.6364,202.5,5.1862
23-06-2006,4.98,3.045,2.6303,202.5,5.2049
26-06-2006,5.03,3.055,2.62,202.5,5.2087
27-06-2006,5.02,3.0575,2.6156,202.5,5.1868
28-06-2006,5.06,3.04,2.607,202.5,5.231
29-06-2006,5.08,3.1025,2.645,202.5,5.1501
30-06-2006,5.05,3.1075,2.6293,202.9,5.0926
03-07-2006,5.25,3,2.6224,202.9,5.1069
04-07-2006,5.25,2.88,2.6224,202.9,5.1069
05-07-2006,5.25,3.01,2.6313,202.9,5.1823
06-07-2006,5.24,3.03,2.6372,202.9,5.1427
07-07-2006,5.22,3.0325,2.6252,202.9,5.0958
10-07-2006,5.24,3.005,2.6039,202.9,5.0922
11-07-2006,5.25,3.0025,2.5893,202.9,5.0706
12-07-2006,5.27,2.9675,2.5788,202.9,5.0777
13-07-2006,5.26,3.0125,2.5881,202.9,5.031
14-07-2006,5.26,3.0225,2.6087,202.9,5.0235
17-07-2006,5.28,3.005,2.5841,202.9,5.0306
18-07-2006,5.22,3.0075,2.5893,202.9,5.1062
19-07-2006,5.23,3.0025,2.5766,202.9,5.0161
20-07-2006,5.24,3.0175,2.5756,202.9,4.9765
21-07-2006,5.23,2.9925,2.5614,202.9,4.987
24-07-2006,5.24,2.875,2.5508,202.9,4.9905
25-07-2006,5.24,3.015,2.5652,202.9,5.0156
26-07-2006,5.24,3.0025,2.5643,202.9,4.9759
27-07-2006,5.27,2.9875,2.5712,202.9,4.9758
28-07-2006,5.26,2.955,2.5343,202.9,4.9106
31-07-2006,5.31,2.9625,2.5235,203.5,4.8963
01-08-2006,5.27,2.96,2.5552,203.5,4.8927
02-08-2006,5.25,2.955,2.5797,203.5,4.882
03-08-2006,5.27,2.9675,2.58,203.5,4.8998
04-08-2006,5.25,2.9775,2.5861,203.5,4.8284
07-08-2006,5.24,2.9825,2.6147,203.5,4.8604
08-08-2006,5.26,3.005,2.632,203.5,4.839
09-08-2006,5.25,3.0175,2.6604,203.5,4.8532
10-08-2006,5.24,3.0075,2.629,203.5,4.8639
11-08-2006,5.24,2.925,2.6474,203.5,4.9068
14-08-2006,5.26,3.02,2.6373,203.5,4.9427
15-08-2006,5.24,3.005,2.6045,203.5,4.8709
16-08-2006,5.17,2.9375,2.5435,203.5,4.7957
17-08-2006,5.2,2.9375,2.5436,203.5,4.8099
18-08-2006,5.25,2.835,2.5433,203.5,4.7811
21-08-2006,5.24,2.9425,2.5538,203.5,4.7595
22-08-2006,5.24,2.905,2.5573,203.5,4.7595
23-08-2006,5.25,2.8825,2.5041,203.5,4.7665
24-08-2006,5.25,2.8625,2.465,203.5,4.7665
25-08-2006,5.25,2.795,2.4897,203.5,4.7447
28-08-2006,5.25,2.755,2.4576,203.5,4.7661
29-08-2006,5.23,2.8275,2.4468,203.5,4.7553
30-08-2006,5.25,2.825,2.4324,203.5,4.7229
31-08-2006,5.31,2.8075,2.4054,203.9,4.6888
01-09-2006,5.25,2.7925,2.3985,203.9,4.6781
04-09-2006,5.25,2.79,2.3985,203.9,4.6781
05-09-2006,5.26,2.695,2.3874,203.9,4.7279
06-09-2006,5.21,2.7575,2.3873,203.9,4.7387
07-09-2006,5.23,2.735,2.3442,203.9,4.728
08-09-2006,5.23,2.625,2.3228,203.9,4.7102
11-09-2006,5.24,2.71,2.2971,203.9,4.7316
12-09-2006,5.21,2.635,2.2866,203.9,4.703
13-09-2006,5.26,2.6675,2.312,203.9,4.6995
14-09-2006,5.26,2.6925,2.3369,203.9,4.7389
15-09-2006,5.25,2.6725,2.2968,203.9,4.7497
18-09-2006,5.23,2.6525,2.3001,203.9,4.7713
19-09-2006,5.21,2.5825,2.2431,203.9,4.6888
20-09-2006,5.23,2.5575,2.2065,203.9,4.6924
21-09-2006,5.24,2.5075,2.1794,203.9,4.5815
22-09-2006,5.27,2.5325,2.1691,203.9,4.5421
25-09-2006,5.3,2.5475,2.1699,203.9,4.4993
26-09-2006,5.25,2.5525,2.2124,203.9,4.5527
27-09-2006,5.3,2.5775,2.2196,203.9,4.5562
28-09-2006,5.28,2.5775,2.2303,203.9,4.5633
29-09-2006,5.34,2.5725,2.2265,203.9,4.5777
30-09-2006,5.34,2.5725,2.2265,202.9,4.5777
02-10-2006,5.33,2.54,2.2094,202.9,4.5423
03-10-2006,5.25,2.5,2.1578,202.9,4.5529
04-10-2006,5.23,2.4825,2.1418,202.9,4.4857
05-10-2006,5.23,2.5025,2.1508,202.9,4.5423
06-10-2006,5.22,2.515,2.1694,202.9,4.6419
09-10-2006,5.22,2.61,2.1694,202.9,4.6419
10-10-2006,5.28,2.56,2.1744,202.9,4.71
11-10-2006,5.25,2.5275,2.1808,202.9,4.7422
12-10-2006,5.25,2.5175,2.17,202.9,4.7316
13-10-2006,5.21,2.5175,2.1579,202.9,4.757
16-10-2006,5.28,2.525,2.1586,202.9,4.7355
17-10-2006,5.21,2.47,2.1365,202.9,4.7284
18-10-2006,5.23,2.4625,2.0994,202.9,4.7213
19-10-2006,5.22,2.4725,2.1059,202.9,4.7466
20-10-2006,5.25,2.505,2.1091,202.9,4.7577
23-10-2006,5.24,2.485,2.1224,202.9,4.8012
24-10-2006,5.24,2.495,2.145,202.9,4.7977
25-10-2006,5.26,2.5125,2.1694,202.9,4.7436
26-10-2006,5.23,2.48,2.1377,202.9,4.6895
27-10-2006,5.23,2.465,2.1061,202.9,4.6321
30-10-2006,5.27,2.435,2.0761,202.9,4.6321
31-10-2006,5.31,2.4075,2.0615,201.8,4.5614
01-11-2006,5.23,2.41,2.0639,201.8,4.519
02-11-2006,5.22,2.445,2.0621,201.8,4.5472
03-11-2006,5.25,2.505,2.1284,201.8,4.6887
06-11-2006,5.24,2.535,2.1519,201.8,4.671
07-11-2006,5.22,2.5025,2.1357,201.8,4.6247
08-11-2006,5.22,2.4975,2.1518,201.8,4.6034
09-11-2006,5.23,2.5075,2.1596,201.8,4.5927
10-11-2006,5.23,2.4875,2.1498,201.8,4.5677
13-11-2006,5.27,2.4725,2.1368,201.8,4.5961
14-11-2006,5.25,2.4575,2.1051,201.8,4.557
15-11-2006,5.29,2.4975,2.1234,201.8,4.6281
16-11-2006,5.25,2.385,2.0901,201.8,4.678
17-11-2006,5.2,2.395,2.0758,201.8,4.5959
20-11-2006,5.25,2.4225,2.0756,201.8,4.5958
21-11-2006,5.29,2.445,2.096,201.8,4.5708
22-11-2006,5.26,2.455,2.0965,201.8,4.56
23-11-2006,5.26,2.49,2.0965,201.8,4.56
24-11-2006,5.24,2.4825,2.1422,201.8,4.5491
27-11-2006,5.32,2.5,2.1548,201.8,4.5277
28-11-2006,5.24,2.4725,2.183,201.8,4.4955
29-11-2006,5.26,2.5125,2.2119,201.8,4.5168
30-11-2006,5.31,2.4825,2.2065,201.5,4.4436
01-12-2006,5.27,2.515,2.2408,201.5,4.3837
04-12-2006,5.22,2.4475,2.2301,201.5,4.3766
05-12-2006,5.21,2.465,2.2482,201.5,4.387
06-12-2006,5.22,2.465,2.2552,201.5,4.4503
07-12-2006,5.25,2.5275,2.2369,201.5,4.4432
08-12-2006,5.25,2.5575,2.2509,201.5,4.5174
11-12-2006,5.25,2.55,2.2602,201.5,4.4926
12-12-2006,5.23,2.54,2.2404,201.5,4.45
13-12-2006,5.23,2.5675,2.2792,201.5,4.5493
14-12-2006,5.29,2.5925,2.3006,201.5,4.5707
15-12-2006,5.27,2.49,2.2249,201.5,4.5672
18-12-2006,5.21,2.4425,2.1798,201.5,4.5565
19-12-2006,5.21,2.475,2.1949,201.5,4.56
20-12-2006,5.26,2.4675,2.187,201.5,4.5636
21-12-2006,5.25,2.4575,2.1567,201.5,4.5065
22-12-2006,5.24,2.51,2.1929,201.5,4.5887
25-12-2006,5.24,2.435,2.1929,201.5,4.5887
26-12-2006,5.29,2.435,2.1783,201.5,4.578
27-12-2006,5.17,2.4375,2.17,201.5,4.6391
28-12-2006,5.25,2.4825,2.1941,201.5,4.6788
29-12-2006,5.17,2.405,2.2306,201.5,4.6923
31-12-2006,5.17,2.405,2.2306,201.8,4.6923
01-01-2007,5.17,2.5763,2.2306,201.8,4.6923
02-01-2007,5.3,2.4875,2.2476,201.8,4.6745
03-01-2007,5.28,2.4925,2.2534,201.8,4.6532
04-01-2007,5.24,2.415,2.1892,201.8,4.593
05-01-2007,5.21,2.4225,2.2002,201.8,4.639
08-01-2007,5.23,2.4375,2.2222,201.8,4.6532
09-01-2007,5.25,2.4475,2.2143,201.8,4.6531
10-01-2007,5.26,2.4575,2.2006,201.8,4.6745
11-01-2007,5.27,2.4375,2.1962,201.8,4.7209
12-01-2007,5.22,2.435,2.2079,201.8,4.7604
15-01-2007,5.22,2.4475,2.2079,201.8,4.7604
16-01-2007,5.28,2.5105,2.2023,201.8,4.7354
17-01-2007,5.25,2.4825,2.2146,201.8,4.7713
18-01-2007,5.23,2.4675,2.1858,201.8,4.7426
19-01-2007,5.25,2.5125,2.2334,201.8,4.7787
22-01-2007,5.24,2.5287,2.2543,201.8,4.7643
23-01-2007,5.26,2.5675,2.3094,201.8,4.8076
24-01-2007,5.27,2.585,2.3215,201.8,4.8041
25-01-2007,5.31,2.62,2.3275,201.8,4.8693
26-01-2007,5.26,2.5875,2.3415,201.8,4.8639
29-01-2007,5.26,2.5925,2.3316,201.8,4.8817
30-01-2007,5.23,2.6175,2.3654,201.8,4.8603
31-01-2007,5.33,2.6725,2.3797,202.416,4.7997
01-02-2007,5.29,2.68,2.3798,202.416,4.8353
02-02-2007,5.24,2.6525,2.382,202.416,4.8139
05-02-2007,5.25,2.6715,2.3799,202.416,4.7961
06-02-2007,5.24,2.638,2.3529,202.416,4.7533
07-02-2007,5.23,2.5375,2.3244,202.416,4.7248
08-02-2007,5.25,2.6139,2.3203,202.416,4.7248
09-02-2007,5.25,2.5625,2.3388,202.416,4.771
12-02-2007,5.28,2.613,2.3196,202.416,4.7996
13-02-2007,5.26,2.5575,2.3271,202.416,4.8032
14-02-2007,5.27,2.5924,2.3179,202.416,4.721
15-02-2007,5.29,2.5647,2.277,202.416,4.6888
16-02-2007,5.24,2.5874,2.3039,202.416,4.6743
19-02-2007,5.24,2.5871,2.3039,202.416,4.6743
20-02-2007,5.27,2.495,2.2913,202.416,4.6635
21-02-2007,5.23,2.6556,2.3595,202.416,4.6813
22-02-2007,5.26,2.7113,2.385,202.416,4.7242
23-02-2007,5.24,2.6859,2.3821,202.416,4.6498
26-02-2007,5.3,2.6845,2.3923,202.416,4.6109
27-02-2007,5.27,2.525,2.3663,202.416,4.4595
28-02-2007,5.41,2.5925,2.3963,203.499,4.5191
01-03-2007,5.31,2.5975,2.4071,203.499,4.4944
02-03-2007,5.23,2.635,2.3965,203.499,4.4309
05-03-2007,5.27,2.605,2.3806,203.499,4.4343
06-03-2007,5.22,2.5825,2.3905,203.499,4.4763
07-03-2007,5.24,2.5625,2.3847,203.499,4.4305
08-03-2007,5.24,2.565,2.3934,203.499,4.4515
09-03-2007,5.24,2.5975,2.4131,203.499,4.5466
12-03-2007,5.25,2.54,2.3914,203.499,4.5005
13-03-2007,5.25,2.5875,2.4033,203.499,4.4016
14-03-2007,5.27,2.6125,2.4369,203.499,4.4508
15-03-2007,5.29,2.61,2.4213,203.499,4.4578
16-03-2007,5.25,2.635,2.4495,203.499,4.4645
19-03-2007,5.26,2.6675,2.4625,203.499,4.4928
20-03-2007,5.26,2.7819,2.4538,203.499,4.4714
21-03-2007,5.26,2.7759,2.4678,203.499,4.4288
22-03-2007,5.27,2.799,2.4738,203.499,4.4748
23-03-2007,5.24,2.665,2.4873,203.499,4.51
26-03-2007,5.28,2.7025,2.5106,203.499,4.4921
27-03-2007,5.25,2.6875,2.5099,203.499,4.4849
28-03-2007,5.27,2.7,2.5225,203.499,4.492
29-03-2007,5.29,2.7275,2.5367,203.499,4.5347
30-03-2007,5.3,2.695,2.5127,203.499,4.5317
31-03-2007,5.3,2.695,2.5127,205.352,4.5317
02-04-2007,5.25,2.68,2.5045,205.352,4.5317
03-04-2007,5.2,2.6725,2.4655,205.352,4.5635
04-04-2007,5.21,2.715,2.4927,205.352,4.5388
05-04-2007,5.3,2.675,2.5184,205.352,4.5707
06-04-2007,5.3,2.68,2.5184,205.352,4.5707
09-04-2007,5.28,2.705,2.5146,205.352,4.6598
10-04-2007,5.26,2.7075,2.5128,205.352,4.6241
11-04-2007,5.24,2.7145,2.5138,205.352,4.6455
12-04-2007,5.27,2.724,2.5265,205.352,4.6527
13-04-2007,5.25,2.724,2.5118,205.352,4.6851
16-04-2007,5.29,2.713,2.4946,205.352,4.6637
17-04-2007,5.2,2.701,2.4263,205.352,4.5993
18-04-2007,5.19,2.789,2.4291,205.352,4.56
19-04-2007,5.23,2.595,2.4456,205.352,4.5672
20-04-2007,5.25,2.624,2.454,205.352,4.5672
23-04-2007,5.23,2.6413,2.4567,205.352,4.535
24-04-2007,5.2,2.649,2.472,205.352,4.51
25-04-2007,5.19,2.663,2.4543,205.352,4.5458
26-04-2007,5.24,2.672,2.4646,205.352,4.5995
27-04-2007,5.24,2.718,2.4722,205.352,4.5812
30-04-2007,5.29,2.705,2.4591,206.686,4.5106
01-05-2007,5.26,2.725,2.4671,206.686,4.5353
02-05-2007,5.21,2.76,2.4609,206.686,4.5458
03-05-2007,5.24,2.744,2.4462,206.686,4.5848
04-05-2007,5.24,2.739,2.4038,206.686,4.5494
07-05-2007,5.24,2.691,2.3798,206.686,4.5423
08-05-2007,5.21,2.687,2.3865,206.686,4.5423
09-05-2007,5.21,2.661,2.3885,206.686,4.5849
10-05-2007,5.25,2.675,2.3966,206.686,4.5458
11-05-2007,5.27,2.676,2.395,206.686,4.5849
14-05-2007,5.26,2.688,2.386,206.686,4.6099
15-05-2007,5.29,2.693,2.3421,206.686,4.6171
16-05-2007,5.25,2.6398,2.3321,206.686,4.6243
17-05-2007,5.25,2.618,2.3548,206.686,4.6745
18-05-2007,5.24,2.6758,2.3467,206.686,4.725
21-05-2007,5.24,2.655,2.3459,206.686,4.7107
22-05-2007,5.23,2.653,2.3237,206.686,4.7541
23-05-2007,5.25,2.626,2.3174,206.686,4.7686
24-05-2007,5.24,2.631,2.3414,206.686,4.7687
25-05-2007,5.29,2.672,2.3387,206.686,4.7946
28-05-2007,5.29,2.66,2.3387,206.686,4.7946
29-05-2007,5.29,2.657,2.3054,206.686,4.8312
30-05-2007,5.25,2.64,2.3051,206.686,4.8239
31-05-2007,5.28,2.632,2.3255,207.949,4.846
01-06-2007,5.23,2.678,2.3388,207.949,4.9212
04-06-2007,5.24,2.655,2.3417,207.949,4.9069
05-06-2007,5.19,2.681,2.3301,207.949,4.968
06-06-2007,5.25,2.675,2.3143,207.949,4.9286
07-06-2007,5.25,2.668,2.363,207.949,5.0765
08-06-2007,5.26,2.71,2.326,207.949,5.0371
11-06-2007,5.27,2.744,2.3521,207.949,5.0698
12-06-2007,5.26,2.673,2.3866,207.949,5.2046
13-06-2007,5.26,2.722,2.3726,207.949,5.1355
14-06-2007,5.28,2.7145,2.3844,207.949,5.1612
15-06-2007,5.26,2.759,2.3447,207.949,5.0887
18-06-2007,5.23,2.7,2.3325,207.949,5.0561
19-06-2007,5.21,2.686,2.326,207.949,4.9945
20-06-2007,5.27,2.674,2.3034,207.949,5.0418
21-06-2007,5.26,2.661,2.3401,207.949,5.0747
22-06-2007,5.24,2.7196,2.3333,207.949,5.0095
25-06-2007,5.29,2.715,2.3061,207.949,4.9623
26-06-2007,5.25,2.696,2.2702,207.949,4.9551
27-06-2007,5.26,2.694,2.2739,207.949,4.9661
28-06-2007,5.26,2.668,2.2894,207.949,5
29-06-2007,5.31,2.717,2.2606,207.949,4.9213
30-06-2007,5.31,2.717,2.2606,208.352,4.9213
02-07-2007,5.31,2.701,2.2732,208.352,4.8892
03-07-2007,5.24,2.683,2.2533,208.352,4.9356
04-07-2007,5.24,2.679,2.2533,208.352,4.9356
05-07-2007,5.25,2.687,2.2932,208.352,5.047
06-07-2007,5.22,2.699,2.2948,208.352,5.0867
09-07-2007,5.22,2.722,2.2999,208.352,5.0435
10-07-2007,5.24,2.709,2.2871,208.352,4.914
11-07-2007,5.24,2.689,2.2895,208.352,4.9715
12-07-2007,5.26,2.651,2.2882,208.352,5.0219
13-07-2007,5.25,2.679,2.2543,208.352,5.0004
16-07-2007,5.32,2.624,2.2194,208.352,4.9427
17-07-2007,5.28,2.626,2.2054,208.352,4.9535
18-07-2007,5.26,2.61,2.2473,208.352,4.9283
19-07-2007,5.25,2.63,2.2393,208.352,4.9139
20-07-2007,5.25,2.641,2.1926,208.352,4.8383
23-07-2007,5.26,2.591,2.1529,208.352,4.8419
24-07-2007,5.25,2.577,2.1471,208.352,4.788
25-07-2007,5.32,2.545,2.1534,208.352,4.7735
26-07-2007,5.28,2.541,2.0937,208.352,4.6021
27-07-2007,5.25,2.57,2.0847,208.352,4.5615
30-07-2007,5.29,2.587,2.121,208.352,4.6356
31-07-2007,5.28,2.566,2.0987,208.299,4.5614
01-08-2007,5.3,2.592,2.0832,208.299,4.6391
02-08-2007,5.24,2.587,2.0749,208.299,4.6143
03-08-2007,5.24,2.525,2.0306,208.299,4.4835
06-08-2007,5.26,2.537,1.9929,208.299,4.5646
07-08-2007,5.26,2.48,2.0296,208.299,4.5928
08-08-2007,5.27,2.512,2.0621,208.299,4.7173
09-08-2007,5.41,2.514,2.0247,208.299,4.5644
10-08-2007,4.68,2.4745,2.0138,208.299,4.5926
13-08-2007,4.81,2.455,2.023,208.299,4.5393
14-08-2007,4.54,2.4675,2.0104,208.299,4.4826
15-08-2007,4.71,2.4865,1.9943,208.299,4.4507
16-08-2007,4.97,2.435,1.9409,208.299,4.3589
17-08-2007,4.91,2.475,1.9833,208.299,4.3585
20-08-2007,5.03,2.4825,1.9272,208.299,4.295
21-08-2007,4.89,2.483,1.915,208.299,4.2527
22-08-2007,4.77,2.5225,1.9319,208.299,4.3721
23-08-2007,4.88,2.4995,1.9581,208.299,4.4073
24-08-2007,5.11,2.246,1.9463,208.299,4.4105
27-08-2007,5.27,2.186,1.9113,208.299,4.3361
28-08-2007,5.3,2.3895,1.8758,208.299,4.2161
29-08-2007,5,2.418,1.9027,208.299,4.2969
30-08-2007,5,2.426,1.897,208.299,4.2262
31-08-2007,4.96,2.44,1.9109,207.917,4.2442
03-09-2007,4.96,2.44,1.9109,207.917,4.2442
04-09-2007,5.22,2.47,1.9141,207.917,4.2548
05-09-2007,5.18,2.436,1.8863,207.917,4.1459
06-09-2007,4.98,2.459,1.9092,207.917,4.2091
07-09-2007,4.86,2.444,1.9041,207.917,4.0408
10-09-2007,5.07,2.44,1.8953,207.917,3.9849
11-09-2007,5.06,2.437,1.9401,207.917,4.0651
12-09-2007,5.18,2.474,1.9697,207.917,4.1071
13-09-2007,5.09,2.524,1.9819,207.917,4.1775
14-09-2007,5.25,2.5075,1.9811,207.917,4.1704
17-09-2007,5.33,2.508,2.0069,207.917,4.2022
18-09-2007,4.92,2.525,2.0232,207.917,4.1492
19-09-2007,4.74,2.5325,2.0319,207.917,4.2058
20-09-2007,4.77,2.576,2.0472,207.917,4.3623
21-09-2007,4.76,2.557,2.0334,207.917,4.2912
24-09-2007,4.74,2.531,2.0153,207.917,4.3019
25-09-2007,4.82,2.457,1.992,207.917,4.2628
26-09-2007,4.88,2.505,2.0207,207.917,4.2593
27-09-2007,4.93,2.508,2.0411,207.917,4.2131
28-09-2007,4.58,2.5135,2.0521,207.917,4.243
30-09-2007,4.58,2.5135,2.0521,208.49,4.243
01-10-2007,4.92,2.499,2.0405,208.49,4.2289
02-10-2007,4.78,2.4965,2.0245,208.49,4.1974
03-10-2007,4.68,2.509,2.0404,208.49,4.2464
04-10-2007,4.74,2.5355,2.0462,208.49,4.1973
05-10-2007,4.77,2.47,2.0896,208.49,4.3308
08-10-2007,4.77,2.358,2.0896,208.49,4.3308
09-10-2007,4.91,2.586,2.0943,208.49,4.3733
10-10-2007,4.52,2.5715,2.1014,208.49,4.3662
11-10-2007,4.75,2.571,2.1002,208.49,4.3379
12-10-2007,4.75,2.607,2.1205,208.49,4.4126
15-10-2007,4.81,2.6295,2.1531,208.49,4.3984
16-10-2007,4.68,2.5965,2.1582,208.49,4.338
17-10-2007,4.7,2.6045,2.128,208.49,4.2072
18-10-2007,4.69,2.5865,2.1292,208.49,4.1403
19-10-2007,4.77,2.574,2.1141,208.49,4.0278
22-10-2007,4.71,2.5705,2.0976,208.49,4.0837
23-10-2007,4.67,2.536,2.0745,208.49,4.0555
24-10-2007,4.74,2.555,2.0939,208.49,3.9854
25-10-2007,4.86,2.626,2.1352,208.49,4.0237
26-10-2007,4.8,2.639,2.1644,208.49,4.0527
29-10-2007,4.84,2.6515,2.1607,208.49,4.0492
30-10-2007,4.78,2.6215,2.1385,208.49,4.0457
31-10-2007,4.6,2.6685,2.1975,208.936,4.1686
01-11-2007,4.59,2.643,2.2063,208.936,4.0108
02-11-2007,4.28,2.728,2.2691,208.936,3.9515
05-11-2007,4.29,2.76,2.2766,208.936,3.962
06-11-2007,4.22,2.784,2.325,208.936,3.9935
07-11-2007,4.39,2.751,2.28,208.936,3.8748
08-11-2007,4.58,2.7725,2.3031,208.936,3.8122
09-11-2007,4.49,2.82,2.3328,208.936,3.753
12-11-2007,4.49,2.833,2.3328,208.936,3.753
13-11-2007,4.61,2.82,2.3004,208.936,3.8433
14-11-2007,4.6,2.7905,2.3032,208.936,3.8189
15-11-2007,4.54,2.707,2.2609,208.936,3.6661
16-11-2007,4.51,2.7585,2.287,208.936,3.6934
19-11-2007,4.51,2.7555,2.2993,208.936,3.5413
20-11-2007,4.51,2.8,2.3295,208.936,3.5446
21-11-2007,4.5,2.754,2.3236,208.936,3.3452
22-11-2007,4.5,2.653,2.3236,208.936,3.3452
23-11-2007,4.56,2.768,2.336,208.936,3.4026
26-11-2007,4.62,2.841,2.2945,208.936,3.2044
27-11-2007,4.39,2.8525,2.2826,208.936,3.3746
28-11-2007,4.53,2.7435,2.2393,208.936,3.4947
29-11-2007,4.55,2.7125,2.2462,208.936,3.4016
30-11-2007,4.66,2.7345,2.237,210.177,3.3818
03-12-2007,4.52,2.681,2.1785,210.177,3.2417
04-12-2007,4.5,2.643,2.1688,210.177,3.2757
05-12-2007,4.31,2.604,2.1378,210.177,3.3235
06-12-2007,4.49,2.5995,2.1467,210.177,3.3818
07-12-2007,4.41,2.628,2.1503,210.177,3.4956
10-12-2007,4.46,2.6445,2.1703,210.177,3.5546
11-12-2007,4.29,2.6185,2.1145,210.177,3.3095
12-12-2007,4.28,2.7115,2.2106,210.177,3.4646
13-12-2007,4.3,2.721,2.2289,210.177,3.5653
14-12-2007,4.24,2.753,2.271,210.177,3.6319
17-12-2007,4.31,2.7355,2.2554,210.177,3.5238
18-12-2007,4.16,2.736,2.2471,210.177,3.5099
19-12-2007,3.98,2.7225,2.2258,210.177,3.4336
20-12-2007,4.37,2.6905,2.2259,210.177,3.4579
21-12-2007,4.28,2.7135,2.2523,210.177,3.5766
24-12-2007,4,2.7125,2.2615,210.177,3.6364
25-12-2007,4,2.748,2.2615,210.177,3.6364
26-12-2007,4.26,2.711,2.2862,210.177,3.7035
27-12-2007,4.15,2.7105,2.2974,210.177,3.6156
28-12-2007,4.01,2.6625,2.2586,210.177,3.4911
31-12-2007,3.06,2.74,2.2599,210.036,3.4397
01-01-2008,3.06,2.714,2.2599,210.036,3.4397
02-01-2008,4.11,2.7025,2.2793,210.036,3.2763
03-01-2008,4.25,2.737,2.2892,210.036,3.2524
04-01-2008,4.18,2.678,2.2388,210.036,3.1841
07-01-2008,4.27,2.654,2.1903,210.036,3.1534
08-01-2008,4.27,2.612,2.1767,210.036,3.0757
09-01-2008,4.26,2.545,2.1491,210.036,3.1327
10-01-2008,4.26,2.531,2.1314,210.036,3.1527
11-01-2008,4.23,2.5505,2.1234,210.036,3.0372
14-01-2008,4.24,2.5995,2.1454,210.036,3.0436
15-01-2008,4.24,2.533,2.113,210.036,2.9626
16-01-2008,4.22,2.4585,2.0669,210.036,3.006
17-01-2008,4.23,2.408,2.0194,210.036,2.8715
18-01-2008,4.17,2.42,1.9996,210.036,2.8599
21-01-2008,4.17,2.41,1.9996,210.036,2.8599
22-01-2008,3.68,2.3225,1.905,210.036,2.5571
23-01-2008,3.43,2.342,1.8938,210.036,2.7355
24-01-2008,3.47,2.4455,1.9665,210.036,2.8989
25-01-2008,3.6,2.401,1.9694,210.036,2.7503
28-01-2008,3.5,2.429,1.9956,210.036,2.79
29-01-2008,3.47,2.5025,2.086,210.036,2.8836
30-01-2008,3.26,2.5515,2.0912,210.036,2.8379
31-01-2008,3.22,2.5425,2.0704,211.08,2.7604
01-02-2008,3.12,2.6285,2.0331,211.08,2.7401
04-02-2008,2.82,2.511,2.0191,211.08,2.7736
05-02-2008,2.71,2.3965,1.957,211.08,2.6359
06-02-2008,2.94,2.43,1.9534,211.08,2.6492
07-02-2008,3.03,2.4765,2.016,211.08,2.8241
08-02-2008,3.05,2.506,2.0266,211.08,2.689
11-02-2008,2.88,2.5085,2.04,211.08,2.6486
12-02-2008,2.91,2.541,2.0739,211.08,2.6921
13-02-2008,3.02,2.5105,2.0601,211.08,2.7325
14-02-2008,3.03,2.5335,2.0753,211.08,2.7662
15-02-2008,2.97,2.568,2.0669,211.08,2.7558
18-02-2008,2.97,2.549,2.0669,211.08,2.7558
19-02-2008,2.94,2.6755,2.1943,211.08,2.9363
20-02-2008,3,2.718,2.2358,211.08,2.9775
21-02-2008,3.01,2.692,2.2149,211.08,2.7964
22-02-2008,2.97,2.656,2.2081,211.08,2.8303
25-02-2008,3,2.7315,2.294,211.08,2.9605
26-02-2008,2.85,2.783,2.3345,211.08,2.8781
27-02-2008,2.93,2.7795,2.3382,211.08,2.8884
28-02-2008,3.06,2.7975,2.3402,211.08,2.6667
29-02-2008,3.01,2.7335,2.3029,211.693,2.4689
03-03-2008,3.1,2.8045,2.3251,211.693,2.5053
04-03-2008,2.9,2.806,2.3785,211.693,2.5419
05-03-2008,2.93,2.831,2.3719,211.693,2.5718
06-03-2008,2.99,2.769,2.2735,211.693,2.4749
07-03-2008,2.96,2.902,2.3731,211.693,2.4279
10-03-2008,2.99,3.002,2.3569,211.693,2.3745
11-03-2008,2.95,3.04,2.3704,211.693,2.625
12-03-2008,2.97,2.9555,2.3494,211.693,2.4607
13-03-2008,2.98,2.869,2.3441,211.693,2.5006
14-03-2008,2.99,2.7733,2.3362,211.693,2.3966
17-03-2008,2.69,2.537,2.077,211.693,2.2007
18-03-2008,2.16,2.6495,1.927,211.693,2.4531
19-03-2008,2.08,2.4877,2.088,211.693,2.3029
20-03-2008,2.22,2.5564,2.0492,211.693,2.3753
21-03-2008,2.08,2.5635,2.0492,211.693,2.3753
