Dates,USGGT10Y,USGG10YR,TIP US,VIX,FED_RATE,INFL_EXP
18-08-2014,0.21,2.3927,88.69864655,12.32,0.09,2.1912
19-08-2014,0.23,2.3997,88.5370636,12.21,0.09,2.1823
20-08-2014,0.26,2.4264,88.27552795,11.78,0.09,2.1739
21-08-2014,0.24,2.4068,88.44481659,11.76,0.09,2.1813
22-08-2014,0.26,2.4024,88.40631104,11.47,0.09,2.1518
25-08-2014,0.24,2.382,88.51400757,11.7,0.09,2.1499
26-08-2014,0.25,2.3962,88.44481659,11.63,0.09,2.1552
27-08-2014,0.23,2.3573,88.6062851,11.78,0.09,2.1452
28-08-2014,0.21,2.3361,88.74476624,12.05,0.09,2.1352
29-08-2014,0.23,2.3431,88.66016388,11.98,0.07,2.1285
01-09-2014,,2.3431,,,,2.1285
02-09-2014,0.27,2.4211,88.1855011,12.25,0.09,2.1569
03-09-2014,0.24,2.3962,88.34729004,12.36,0.09,2.1723
04-09-2014,0.28,2.4497,88.01597595,12.64,0.09,2.1688
05-09-2014,0.31,2.4587,87.92347717,12.09,0.09,2.1606
08-09-2014,0.35,2.4712,87.70774078,12.66,0.09,2.1373
09-09-2014,0.39,2.5036,87.45343018,13.5,0.09,2.1155
10-09-2014,0.44,2.5414,87.12206268,12.88,0.09,2.1097
11-09-2014,0.42,2.5496,87.16060638,12.8,0.09,2.1327
12-09-2014,0.49,2.6105,86.8138504,13.31,0.09,2.1363
15-09-2014,0.47,2.5887,86.91404724,14.12,0.09,2.131
16-09-2014,0.48,2.5924,86.89090729,12.73,0.09,2.1246
17-09-2014,0.56,2.6198,86.30524445,12.65,0.09,2.0544
18-09-2014,0.61,2.6144,86.08180237,12.03,0.09,2.0325
19-09-2014,0.56,2.5745,86.33609009,12.11,0.09,2.027
22-09-2014,0.58,2.5636,86.27444458,13.69,0.09,1.9976
23-09-2014,0.52,2.5275,86.59809113,14.93,0.09,2.0207
24-09-2014,0.54,2.5637,86.52101135,13.27,0.09,2.0343
25-09-2014,0.5,2.5022,86.83696747,15.64,0.09,2.0119
26-09-2014,0.57,2.5276,86.39003754,14.85,0.09,1.9709
29-09-2014,0.55,2.4771,86.45169067,15.98,0.08,1.9513
30-09-2014,0.55,2.4888,86.35919952,16.31,0.07,1.9726
01-10-2014,0.46,2.3856,86.97567749,16.71,0.09,1.9566
02-10-2014,0.49,2.425,86.75988007,16.16,0.09,1.9577
03-10-2014,0.52,2.434,86.62120819,14.55,0.09,1.9402
06-10-2014,0.5,2.4196,86.69827271,15.46,0.09,1.9374
07-10-2014,0.44,2.3391,87.06045532,17.2,0.09,1.9217
08-10-2014,0.39,2.3213,87.53818512,15.11,0.09,1.9679
09-10-2014,0.37,2.3133,87.44573212,18.76,0.08,1.9697
10-10-2014,0.35,2.2804,87.68457031,21.24,0.09,1.9625
13-10-2014,,2.2804,88.09300232,24.64,,1.9625
14-10-2014,0.29,2.1973,87.88496399,22.79,0.09,1.9155
15-10-2014,0.29,2.1358,87.98514557,26.25,0.09,1.8654
16-10-2014,0.28,2.1559,87.87726593,25.2,0.09,1.8921
17-10-2014,0.3,2.1936,87.84642792,21.99,0.09,1.9254
20-10-2014,0.29,2.1909,87.87726593,18.57,0.09,1.903
21-10-2014,0.33,2.2217,87.69999695,16.08,0.09,1.9137
22-10-2014,0.34,2.2164,87.66149139,17.87,0.09,1.9042
23-10-2014,0.38,2.2712,87.34555054,16.53,0.09,1.9098
24-10-2014,0.39,2.2685,87.29933167,16.11,0.09,1.9031
27-10-2014,0.38,2.2605,87.25307465,16.04,0.09,1.8959
28-10-2014,0.39,2.296,87.21453094,14.39,0.09,1.9139
29-10-2014,0.42,2.3174,87.09896088,15.15,0.09,1.9086
30-10-2014,0.42,2.3058,87.06816864,14.52,0.09,1.9078
31-10-2014,0.43,2.3353,87.13754272,14.03,0.07,1.9283
03-11-2014,0.43,2.3425,87.13754272,14.73,0.09,1.9299
04-11-2014,0.43,2.3335,87.10663605,14.89,0.1,1.9171
05-11-2014,0.43,2.3424,87.19145203,14.17,0.09,1.9293
06-11-2014,0.45,2.3856,87.04502106,13.67,0.09,1.9431
07-11-2014,0.38,2.2976,87.55358887,13.12,0.09,1.9385
10-11-2014,0.44,2.3604,87.24538422,12.67,0.09,1.938
11-11-2014,,2.3604,87.22995758,12.92,,1.938
12-11-2014,0.46,2.3712,87.10663605,13.02,0.09,1.9202
13-11-2014,0.47,2.3399,87.00650024,13.79,0.09,1.8944
14-11-2014,0.43,2.3204,87.22995758,13.31,0.09,1.9012
17-11-2014,0.48,2.3399,86.92945099,13.99,0.1,1.87
18-11-2014,0.48,2.3151,87.00650024,13.86,0.11,1.8613
19-11-2014,0.53,2.3594,86.63659668,13.96,0.1,1.8418
20-11-2014,0.49,2.3373,86.86006165,13.58,0.1,1.8607
21-11-2014,0.45,2.3099,87.12206268,12.9,0.1,1.873
24-11-2014,0.44,2.3064,87.19145203,12.62,0.1,1.8802
25-11-2014,0.42,2.257,87.26850891,12.25,0.1,1.8547
26-11-2014,0.42,2.2447,87.31472015,12.07,0.1,1.8412
27-11-2014,,2.2447,,,,1.8412
28-11-2014,0.39,2.164,87.2762146,13.33,0.08,1.8
01-12-2014,0.43,2.235,87.0680542,14.29,0.13,1.8068
02-12-2014,0.51,2.2923,86.57458496,12.85,0.12,1.7871
03-12-2014,0.5,2.2799,86.68251801,12.47,0.12,1.7947
04-12-2014,0.48,2.2341,86.85214233,12.38,0.12,1.775
05-12-2014,0.56,2.3065,86.35100555,11.82,0.12,1.7603
08-12-2014,0.55,2.257,86.42037201,14.21,0.12,1.7187
09-12-2014,0.49,2.2129,86.79047394,14.89,0.12,1.7427
10-12-2014,0.47,2.1638,86.96781158,18.53,0.12,1.7084
11-12-2014,0.49,2.162,86.85214233,20.08,0.12,1.6992
12-12-2014,0.46,2.0817,86.95236969,21.08,0.12,1.6253
15-12-2014,0.5,2.1182,86.61314392,20.42,0.11,1.621
16-12-2014,0.42,2.0591,87.15281677,23.57,0.12,1.6465
17-12-2014,0.49,2.1356,86.74422455,19.44,0.13,1.6488
18-12-2014,0.57,2.2075,86.19685364,16.81,0.13,1.6496
19-12-2014,0.49,2.1618,86.62088013,16.49,0.13,1.6881
22-12-2014,0.47,2.1583,86.70566559,15.25,0.13,1.7045
23-12-2014,0.56,2.2614,86.08118439,14.8,0.13,1.7079
24-12-2014,0.59,2.2632,85.98869324,14.37,0.13,1.6862
25-12-2014,,2.2632,,,,1.6862
26-12-2014,0.58,2.2499,86.01947784,14.5,0.13,1.6799
29-12-2014,0.57,2.2021,86.15055847,15.06,0.13,1.6493
30-12-2014,0.56,2.1871,86.12742615,15.92,0.13,1.6378
31-12-2014,0.49,2.1712,86.35871887,19.2,0.06,1.6801
01-01-2015,,2.1712,,,,1.6929
02-01-2015,0.41,2.1105,86.91384125,17.79,0.12,1.7087
05-01-2015,0.4,2.032,86.9832077,19.92,0.12,1.6412
06-01-2015,0.41,1.9402,86.99095154,21.12,0.12,1.554
07-01-2015,0.39,1.9677,87.06034851,19.31,0.12,1.5832
08-01-2015,0.41,2.0179,86.92151642,17.01,0.12,1.6205
09-01-2015,0.36,1.9449,87.18373108,17.55,0.12,1.6125
12-01-2015,0.35,1.907,87.16054535,19.6,0.12,1.5641
13-01-2015,0.37,1.9,87.02178192,20.56,0.12,1.5332
14-01-2015,0.29,1.8553,87.53834534,21.48,0.12,1.5686
15-01-2015,0.19,1.7149,88.23222351,22.39,0.12,1.5672
16-01-2015,0.23,1.8368,87.73880768,20.95,0.13,1.5982
19-01-2015,,1.8368,,,,1.5982
20-01-2015,0.23,1.788,87.94692993,19.89,0.12,1.5966
21-01-2015,0.26,1.8717,87.58457184,18.85,0.12,1.6169
22-01-2015,0.29,1.8631,87.60773468,16.4,0.12,1.6423
23-01-2015,0.21,1.7968,88.13968658,16.66,0.12,1.5984
26-01-2015,0.22,1.8241,87.99321747,15.52,0.12,1.611
27-01-2015,0.17,1.8231,88.27081299,17.22,0.11,1.6472
28-01-2015,0.12,1.7207,88.60997009,20.44,0.12,1.5995
29-01-2015,0.15,1.7512,88.50978851,18.76,0.11,1.631
30-01-2015,0.03,1.6407,89.14972687,20.97,0.06,1.6448
02-02-2015,0.03,1.6642,89.08800507,19.43,0.12,1.6446
03-02-2015,0.09,1.7915,88.67942047,17.33,0.12,1.7018
04-02-2015,0.1,1.7513,88.86444855,18.33,0.11,1.6987
05-02-2015,0.13,1.8204,88.47898102,16.85,0.12,1.6876
06-02-2015,0.24,1.9567,87.7850647,17.29,0.11,1.7175
09-02-2015,0.25,1.9775,87.63087463,18.55,0.12,1.7088
10-02-2015,0.31,1.9967,87.33786774,17.23,0.12,1.7028
11-02-2015,0.32,2.0176,87.17597198,16.96,0.12,1.6884
12-02-2015,0.33,1.9844,87.03717804,15.34,0.12,1.6624
13-02-2015,0.34,2.0504,86.85986328,14.69,0.12,1.6952
16-02-2015,,2.0504,,,,1.6928
17-02-2015,0.43,2.1379,86.42037201,15.8,0.12,1.7211
18-02-2015,0.36,2.08,86.78276062,15.45,0.12,1.7196
19-02-2015,0.37,2.1142,86.71337128,15.29,0.12,1.7529
20-02-2015,0.38,2.1117,86.72107697,14.3,0.12,1.7572
23-02-2015,0.34,2.0574,86.88301086,14.56,0.11,1.734
24-02-2015,0.27,1.98,87.40727234,13.69,0.11,1.7281
25-02-2015,0.24,1.9688,87.5537262,13.84,0.11,1.7352
26-02-2015,0.24,2.0295,87.49208069,13.91,0.11,1.8068
27-02-2015,0.17,1.993,88.00095367,13.34,0.06,1.8336
02-03-2015,0.25,2.082,87.2838974,13.04,0.12,1.8325
03-03-2015,0.26,2.1189,87.40727234,13.86,0.12,1.8738
04-03-2015,0.25,2.1172,87.49208069,14.23,0.11,1.8793
05-03-2015,0.27,2.1154,87.33786774,14.04,0.11,1.8495
06-03-2015,0.41,2.2414,86.32789612,15.2,0.12,1.8328
09-03-2015,0.44,2.1907,86.19685364,15.06,0.12,1.7632
10-03-2015,0.41,2.1297,86.29704285,16.69,0.12,1.7386
11-03-2015,0.39,2.1086,86.44351196,16.87,0.11,1.7283
12-03-2015,0.39,2.1156,86.25078583,15.42,0.11,1.7105
13-03-2015,0.44,2.114,85.97324371,16,0.11,1.6956
16-03-2015,0.45,2.0717,86.09653473,15.61,0.12,1.6558
17-03-2015,0.42,2.0507,86.18140411,15.66,0.12,1.653
18-03-2015,0.23,1.9199,87.49978638,13.97,0.11,1.7242
19-03-2015,0.19,1.9685,87.44582367,14.07,0.12,1.7932
20-03-2015,0.17,1.9303,87.70798492,13.02,0.12,1.7662
23-03-2015,0.17,1.912,87.66937256,13.41,0.12,1.7487
24-03-2015,0.11,1.8731,88.09344482,13.62,0.11,1.7721
25-03-2015,0.12,1.925,88.0703125,15.44,0.12,1.8029
26-03-2015,0.21,1.9894,87.59999847,15.8,0.11,1.8087
27-03-2015,0.19,1.9615,87.63856506,15.07,0.12,1.7767
30-03-2015,0.23,1.9475,87.37643433,14.51,0.12,1.7463
31-03-2015,0.18,1.9231,87.57688904,15.29,0.06,1.7773
01-04-2015,0.07,1.8573,88.25539398,15.11,0.12,1.8058
02-04-2015,0.11,1.9117,87.9315567,14.67,0.12,1.8148
03-04-2015,0.02,1.8389,,,0.12,1.8368
06-04-2015,0.07,1.8952,88.27853394,14.74,0.13,1.8464
07-04-2015,0.04,1.8848,88.47122192,14.78,0.12,1.8598
08-04-2015,0.08,1.9047,88.25539398,13.98,0.12,1.8389
09-04-2015,0.13,1.9596,87.93925476,13.09,0.12,1.8361
10-04-2015,0.14,1.9473,87.85443878,12.58,0.12,1.8227
13-04-2015,0.14,1.9272,87.87757874,13.94,0.13,1.8122
14-04-2015,0.1,1.8985,88.10883331,13.67,0.13,1.8087
15-04-2015,0.07,1.888,88.37872314,12.84,0.13,1.8401
16-04-2015,0.05,1.8897,88.47898102,12.6,0.13,1.8526
17-04-2015,-0.02,1.8653,89.04177856,13.89,0.13,1.893
20-04-2015,0.01,1.8896,88.80279541,13.3,0.13,1.8943
21-04-2015,0.06,1.9087,88.48665619,13.25,0.13,1.8719
22-04-2015,0.12,1.9788,88.07802582,12.71,0.13,1.8806
23-04-2015,0.07,1.9577,88.30160522,12.48,0.13,1.8875
24-04-2015,0.04,1.9086,88.67942047,12.29,0.13,1.896
27-04-2015,0.03,1.9208,88.69482422,13.12,0.13,1.9115
28-04-2015,0.11,2.0034,88.1859436,12.41,0.13,1.899
29-04-2015,0.14,2.0388,88.02406311,13.39,0.13,1.9268
30-04-2015,0.11,2.0317,88.17054749,14.55,0.08,1.929
01-05-2015,0.18,2.1135,87.80820465,12.7,0.13,1.9457
04-05-2015,0.24,2.144,87.46893311,12.85,0.13,1.9315
05-05-2015,0.25,2.1853,87.43042755,14.31,0.13,1.9336
06-05-2015,0.34,2.2431,86.72879791,15.15,0.13,1.9124
07-05-2015,0.3,2.18,86.95236969,15.13,0.13,1.8937
08-05-2015,0.28,2.1478,87.31473541,12.86,0.13,1.8856
11-05-2015,0.4,2.2797,86.52067566,13.85,0.13,1.884
12-05-2015,0.4,2.2489,86.60543823,13.86,0.13,1.8863
13-05-2015,0.41,2.2926,86.47436523,13.76,0.13,1.8964
14-05-2015,0.36,2.2301,86.63627625,12.74,0.13,1.8769
15-05-2015,0.31,2.1424,87.23766327,12.38,0.13,1.8618
18-05-2015,0.37,2.2337,86.77507782,12.73,0.13,1.8837
19-05-2015,0.42,2.2886,86.35871887,12.85,0.12,1.8824
20-05-2015,0.38,2.2479,86.59003448,12.88,0.12,1.9012
21-05-2015,0.35,2.1898,86.92151642,12.11,0.12,1.8744
22-05-2015,0.34,2.2092,87.0680542,12.13,0.13,1.899
25-05-2015,,2.2092,,,,1.899
26-05-2015,0.32,2.139,87.13742065,14.06,0.12,1.8479
27-05-2015,0.34,2.1285,87.06034851,13.27,0.12,1.8136
28-05-2015,0.33,2.1355,87.00637054,13.31,0.12,1.8101
29-05-2015,0.32,2.1214,87.2838974,13.84,0.08,1.8288
01-06-2015,0.39,2.1794,86.74422455,13.97,0.12,1.8274
02-06-2015,0.44,2.2624,86.38957214,14.24,0.12,1.852
03-06-2015,0.55,2.3642,85.85758209,13.66,0.13,1.8556
04-06-2015,0.5,2.307,86.09653473,14.71,0.13,1.8361
05-06-2015,0.55,2.4076,85.85758209,14.21,0.13,1.8859
08-06-2015,0.54,2.3824,85.97324371,15.29,0.13,1.8769
09-06-2015,0.56,2.4384,85.78050995,14.47,0.13,1.8953
10-06-2015,0.63,2.4838,85.4720993,13.22,0.13,1.8872
11-06-2015,0.56,2.3772,85.89611816,12.85,0.13,1.8573
12-06-2015,0.55,2.3918,85.94241333,13.78,0.13,1.8662
15-06-2015,0.51,2.3559,86.21993256,15.39,0.13,1.8717
16-06-2015,0.44,2.3093,86.72879791,14.81,0.14,1.9052
17-06-2015,0.42,2.3165,86.82904053,14.5,0.14,1.9232
18-06-2015,0.46,2.3345,86.62088013,13.19,0.14,1.9083
19-06-2015,0.4,2.2577,86.82131958,13.96,0.13,1.8842
22-06-2015,0.47,2.3725,86.43582153,12.74,0.13,1.9294
23-06-2015,0.5,2.4087,86.24307251,12.11,0.13,1.9415
24-06-2015,0.48,2.3672,86.39727783,13.26,0.13,1.9277
25-06-2015,0.49,2.4088,86.30473328,14.01,0.13,1.9315
26-06-2015,0.57,2.4726,85.91928864,14.02,0.13,1.9364
29-06-2015,0.46,2.3242,86.55147552,18.85,0.14,1.8836
30-06-2015,0.48,2.3531,86.38957214,18.23,0.08,1.8929
01-07-2015,0.54,2.4219,86.07343292,16.09,0.13,1.9152
02-07-2015,0.49,2.3823,86.45122528,16.79,0.13,1.9202
03-07-2015,,2.3823,,,0.13,1.9202
06-07-2015,0.43,2.285,86.79047394,17.01,0.13,1.9001
07-07-2015,0.4,2.2582,87.07574463,16.09,0.13,1.8868
08-07-2015,0.39,2.1922,87.18373108,19.66,0.13,1.8417
09-07-2015,0.47,2.3211,86.62088013,19.97,0.13,1.8613
10-07-2015,0.55,2.3972,86.21225739,16.83,0.13,1.882
13-07-2015,0.58,2.4538,85.9115448,13.9,0.13,1.8789
14-07-2015,0.56,2.401,86.05031586,13.37,0.13,1.8646
15-07-2015,0.52,2.3521,86.28930664,13.23,0.13,1.8505
16-07-2015,0.52,2.3503,86.39727783,12.11,0.14,1.8495
17-07-2015,0.51,2.3469,86.36640167,11.95,0.13,1.8321
20-07-2015,0.56,2.3723,86.13512421,12.25,0.14,1.832
21-07-2015,0.53,2.3253,86.33558655,12.22,0.13,1.8286
22-07-2015,0.53,2.3235,86.37413025,12.12,0.13,1.8149
23-07-2015,0.49,2.2677,86.52067566,12.64,0.13,1.7691
24-07-2015,0.51,2.2624,86.42811584,13.74,0.13,1.7627
27-07-2015,0.5,2.2175,86.60543823,15.6,0.14,1.7328
28-07-2015,0.51,2.2499,86.39727783,13.44,0.14,1.7445
29-07-2015,0.52,2.2859,86.38957214,12.5,0.14,1.7691
30-07-2015,0.51,2.2589,86.51290131,12.13,0.14,1.7649
31-07-2015,0.46,2.1801,86.85214233,12.12,0.08,1.7453
03-08-2015,0.46,2.148,86.77507782,12.56,0.14,1.7019
04-08-2015,0.52,2.2213,86.28930664,13,0.14,1.7044
05-08-2015,0.58,2.2699,86.01947784,12.51,0.14,1.7007
06-08-2015,0.56,2.2214,86.17367554,13.77,0.14,1.6762
07-08-2015,0.52,2.1623,86.41268921,13.39,0.14,1.6614
10-08-2015,0.55,2.2269,86.28930664,12.23,0.14,1.6987
11-08-2015,0.49,2.1409,86.64401245,13.71,0.15,1.6562
12-08-2015,0.52,2.148,86.44351196,13.61,0.15,1.6299
13-08-2015,0.57,2.1854,86.21225739,13.49,0.15,1.6256
14-08-2015,0.58,2.1977,86.11968994,12.83,0.14,1.6271
17-08-2015,0.58,2.1678,86.11203766,13.02,0.15,1.5975
18-08-2015,0.62,2.1925,85.90383911,13.79,0.15,1.5943
19-08-2015,0.55,2.1256,86.19685364,15.25,0.15,1.5753
20-08-2015,0.53,2.0679,86.43582153,19.14,0.15,1.5609
21-08-2015,0.52,2.0365,86.46665192,28.03,0.15,1.5367
24-08-2015,0.52,2.0034,86.16596222,40.74,0.15,1.4898
25-08-2015,0.59,2.0714,85.95780182,36.02,0.15,1.5315
26-08-2015,0.65,2.1752,85.44124603,30.32,0.14,1.545
27-08-2015,0.6,2.1841,85.85758209,26.1,0.14,1.5886
28-08-2015,0.58,2.1807,86.10427094,26.05,0.14,1.6175
31-08-2015,0.58,2.2179,86.02718353,28.43,0.08,1.6367
01-09-2015,0.6,2.1524,85.87101746,31.4,0.14,1.5716
02-09-2015,0.64,2.1843,85.60043335,26.09,0.14,1.5591
03-09-2015,0.64,2.1596,85.60818481,25.61,0.14,1.5364
04-09-2015,0.62,2.1244,85.74733734,27.8,0.14,1.5137
07-09-2015,,2.1244,,,,1.5142
08-09-2015,0.67,2.1828,85.36076355,24.9,0.14,1.5335
09-09-2015,0.65,2.2006,85.554039,26.23,0.14,1.5594
10-09-2015,0.64,2.222,85.57725525,24.37,0.14,1.5988
11-09-2015,0.61,2.1883,85.8168869,23.2,0.14,1.5898
14-09-2015,0.62,2.1831,85.65453339,24.25,0.14,1.5633
15-09-2015,0.72,2.2867,85.07468414,22.54,0.14,1.5755
16-09-2015,0.73,2.294,85.05149078,21.35,0.14,1.5713
17-09-2015,0.63,2.1903,85.71640778,21.14,0.14,1.5807
18-09-2015,0.58,2.1336,85.98696136,22.28,0.14,1.5632
21-09-2015,0.66,2.2012,85.4458313,20.14,0.14,1.5576
22-09-2015,0.63,2.1337,85.65453339,22.44,0.14,1.53
23-09-2015,0.64,2.1497,85.59268188,22.13,0.14,1.5243
24-09-2015,0.64,2.1266,85.60043335,23.47,0.14,1.4966
25-09-2015,0.71,2.1623,85.14427948,23.62,0.13,1.4696
28-09-2015,0.71,2.0949,85.16751099,27.63,0.13,1.3862
29-09-2015,0.66,2.0508,85.40716553,26.83,0.13,1.3999
30-09-2015,0.65,2.0368,85.57725525,24.5,0.07,1.4309
01-10-2015,0.59,2.0368,85.88819885,22.55,0.13,1.4604
02-10-2015,0.51,1.9929,86.38326263,20.94,0.13,1.4937
05-10-2015,0.56,2.0562,86.1202774,19.54,0.13,1.5132
06-10-2015,0.53,2.0315,86.36781311,19.4,0.13,1.5274
07-10-2015,0.53,2.0668,86.35235596,18.4,0.13,1.5535
08-10-2015,0.54,2.104,86.32141876,17.42,0.13,1.5807
09-10-2015,0.58,2.0881,86.08163452,17.08,0.13,1.5328
12-10-2015,,2.0881,86.23631287,16.17,,1.5328
13-10-2015,0.54,2.0439,86.18991852,17.67,0.13,1.5217
14-10-2015,0.5,1.9718,86.48384857,18.03,0.13,1.4938
15-10-2015,0.54,2.0175,86.32141876,16.05,0.13,1.5006
16-10-2015,0.56,2.0334,86.08932495,15.05,0.13,1.4844
19-10-2015,0.59,2.0228,85.94237518,14.98,0.13,1.46
20-10-2015,0.6,2.067,85.84177399,15.75,0.13,1.4866
21-10-2015,0.59,2.0228,85.89595795,16.7,0.13,1.4524
22-10-2015,0.57,2.0263,86.18991852,14.45,0.12,1.4863
23-10-2015,0.58,2.0866,86.06614685,14.46,0.12,1.5231
26-10-2015,0.59,2.0564,86.04292297,15.29,0.12,1.4874
27-10-2015,0.57,2.037,86.23631287,15.43,0.12,1.4859
28-10-2015,0.63,2.1009,85.80312347,14.33,0.12,1.4732
29-10-2015,0.67,2.1725,85.57106018,14.61,0.12,1.5223
30-10-2015,0.63,2.1421,85.83406067,15.07,0.07,1.5292
02-11-2015,0.65,2.1709,85.7953949,14.15,0.12,1.5532
03-11-2015,0.65,2.2105,85.64837646,14.54,0.12,1.589
04-11-2015,0.68,2.225,85.53232574,15.51,0.12,1.5756
05-11-2015,0.71,2.2323,85.2616272,15.05,0.12,1.5604
06-11-2015,0.75,2.3252,84.90578461,14.33,0.12,1.5915
09-11-2015,0.76,2.3436,84.87484741,16.52,0.12,1.6102
10-11-2015,0.77,2.3419,84.84391022,15.29,0.12,1.5784
11-11-2015,,2.3301,84.83615875,16.06,,1.5788
12-11-2015,0.78,2.3116,84.83615875,18.37,0.12,1.5672
13-11-2015,0.76,2.2658,84.95219421,20.08,0.12,1.5541
16-11-2015,0.76,2.2676,84.90578461,18.16,0.13,1.5443
17-11-2015,0.72,2.2658,85.06046295,18.84,0.13,1.564
18-11-2015,0.71,2.2728,85.1842804,16.85,0.12,1.5916
19-11-2015,0.68,2.2482,85.48596954,16.99,0.12,1.61
20-11-2015,0.66,2.2623,85.55557251,15.47,0.12,1.635
23-11-2015,0.64,2.2377,85.65615845,15.62,0.12,1.6434
24-11-2015,0.62,2.2377,85.74894714,15.93,0.12,1.6455
25-11-2015,0.62,2.2341,85.70254517,15.19,0.12,1.6379
26-11-2015,,2.2341,,,,1.6379
27-11-2015,0.62,2.2201,85.74894714,15.12,0.12,1.6352
30-11-2015,0.62,2.206,85.71030426,16.13,0.08,1.6203
01-12-2015,0.58,2.1431,86.0274353,14.67,0.13,1.5982
02-12-2015,0.62,2.1797,85.73350525,15.91,0.13,1.5882
03-12-2015,0.72,2.3136,85.19971466,18.11,0.13,1.6343
04-12-2015,0.68,2.2693,85.41636658,14.81,0.13,1.6263
07-12-2015,0.67,2.2288,85.38534546,15.84,0.13,1.5821
08-12-2015,0.68,2.2182,85.40857697,17.6,0.13,1.584
09-12-2015,0.69,2.2164,85.24617004,19.61,0.14,1.5492
10-12-2015,0.73,2.2305,85.06046295,19.34,0.14,1.5361
11-12-2015,0.67,2.127,85.33895111,24.39,0.14,1.484
14-12-2015,0.78,2.2217,84.72788239,22.73,0.15,1.4817
15-12-2015,0.8,2.2658,84.681427,20.95,0.15,1.5061
16-12-2015,0.84,2.296,84.43391418,17.86,0.15,1.4953
17-12-2015,0.77,2.2234,84.72788239,18.94,0.37,1.4977
18-12-2015,0.73,2.204,84.95993042,20.7,0.37,1.5008
21-12-2015,0.75,2.1917,84.8052597,18.7,0.36,1.4773
22-12-2015,0.78,2.2357,84.6891861,16.6,0.36,1.4918
23-12-2015,0.76,2.2534,84.76654053,15.57,0.36,1.5418
24-12-2015,0.73,2.241,84.91352844,15.74,0.36,1.5421
25-12-2015,,2.241,,,,1.5421
28-12-2015,0.74,2.2304,84.93671417,16.91,0.36,1.5342
29-12-2015,0.79,2.305,84.61183167,16.08,0.36,1.5564
30-12-2015,0.77,2.2943,84.70467377,17.29,0.35,1.5678
31-12-2015,0.73,2.2694,84.84391022,18.21,0.2,1.576
01-01-2016,,2.2694,,,,1.576
04-01-2016,0.69,2.2428,85.17654419,20.7,0.36,1.5809
05-01-2016,0.69,2.2357,85.12239838,19.34,0.36,1.5841
06-01-2016,0.65,2.1702,85.39311981,20.59,0.36,1.5576
07-01-2016,0.66,2.1455,85.32351685,24.99,0.36,1.5192
08-01-2016,0.65,2.1156,85.39311981,27.01,0.36,1.5026
11-01-2016,0.72,2.1754,84.94444275,24.3,0.36,1.4809
12-01-2016,0.69,2.1032,85.17654419,22.47,0.36,1.4584
13-01-2016,0.65,2.0927,85.35448456,25.22,0.36,1.4415
14-01-2016,0.67,2.0874,85.27709198,23.95,0.36,1.457
15-01-2016,0.67,2.0347,85.27709198,27.02,0.36,1.3892
18-01-2016,,2.0347,,,,1.3892
19-01-2016,0.68,2.0556,85.19200134,26.05,0.36,1.3966
20-01-2016,0.69,1.9824,85.23840332,27.59,0.37,1.3509
21-01-2016,0.74,2.0311,84.9289856,26.69,0.37,1.3294
22-01-2016,0.72,2.0519,85.05276489,22.34,0.38,1.3382
25-01-2016,0.69,2.0012,85.21524811,24.15,0.38,1.3345
26-01-2016,0.65,1.9942,85.43180084,22.5,0.38,1.3555
27-01-2016,0.62,1.9993,85.64837646,23.11,0.38,1.3906
28-01-2016,0.58,1.9784,85.82632446,22.42,0.38,1.4088
29-01-2016,0.53,1.9209,86.17443085,20.2,0.29,1.4048
01-02-2016,0.57,1.9486,86.01970673,19.98,0.38,1.4028
02-02-2016,0.51,1.8448,86.28269958,21.98,0.38,1.352
03-02-2016,0.5,1.8861,86.39102936,21.65,0.38,1.3789
04-02-2016,0.51,1.8395,86.40644073,21.84,0.38,1.3651
05-02-2016,0.53,1.8357,86.16670227,23.38,0.38,1.3287
08-02-2016,0.52,1.7483,86.22860718,26,0.38,1.2364
09-02-2016,0.53,1.726,86.03515625,26.54,0.38,1.2089
10-02-2016,0.5,1.6681,86.35235596,26.29,0.38,1.1964
11-02-2016,0.45,1.6591,86.65399933,28.14,0.38,1.2102
12-02-2016,0.49,1.7481,86.32913208,25.4,0.38,1.2647
15-02-2016,,1.7481,,,,1.2646
16-02-2016,0.53,1.7723,85.97332001,24.11,0.38,1.2591
17-02-2016,0.53,1.819,85.82632446,22.31,0.37,1.2894
18-02-2016,0.51,1.7396,86.06614685,21.64,0.38,1.2486
19-02-2016,0.5,1.7449,86.13574219,20.53,0.38,1.2672
22-02-2016,0.46,1.7518,86.34459686,19.38,0.38,1.3103
23-02-2016,0.42,1.7225,86.60758209,20.98,0.38,1.3274
24-02-2016,0.39,1.7484,86.80099487,20.72,0.38,1.37
25-02-2016,0.32,1.7157,87.15684509,19.11,0.37,1.3977
26-02-2016,0.35,1.7623,86.93251801,19.81,0.37,1.4248
29-02-2016,0.32,1.7347,87.22645569,20.55,0.29,1.4297
01-03-2016,0.35,1.8249,86.98667145,17.7,0.36,1.495
02-03-2016,0.33,1.8406,87.17233276,17.09,0.37,1.52
03-03-2016,0.3,1.8337,87.3502655,16.7,0.37,1.5369
04-03-2016,0.37,1.8741,87.07946777,16.86,0.36,1.5223
07-03-2016,0.43,1.9057,86.73137665,17.35,0.36,1.491
08-03-2016,0.37,1.8287,87.06401825,18.67,0.36,1.468
