Date,NAV,Cash_NAV,Gold_NAV,Apple_NAV,JnJ_NAV,PG_NAV,EM_NAV,Private Credit_NAV,TIPS ETF_NAV,10Y Bond_NAV,SPX ATM Call_NAV,Inflation Swap_NAV,Convertible Bond_NAV
2019-01-02,1085612.2207732627,173036.00522166613,157377.53724950814,21446.88947241864,31480.031591037477,52429.00966558386,103242.53504003756,100093.47182748669,111170.54446210922,104310.83640955527,0.0,114645.30473810373,116380.05509575598
2019-01-03,1083268.8415135636,173052.96125492835,158526.22584898805,19425.236462648438,30987.637600404727,52138.60698650954,102583.78328519728,99183.42247582262,111401.07982222944,104024.01832159793,0.0,115554.05065545879,116391.81879977843
2019-01-04,1089860.4673333934,173069.91894973532,157588.5593054626,20312.44474790648,31529.717294844315,53218.26333354933,104339.67128205363,101312.52915360745,111596.95431836977,104026.02990837453,0.0,116462.79653568917,116403.58250380086
2019-01-05,1097183.889055863,173086.87830624986,156656.43896441653,21240.17447252739,32081.27981591667,54320.27658452414,106125.61415268017,103487.3399937637,111793.17321708052,104028.04153405063,0.0,117873.43213415342,116491.23988050011
2019-01-06,1105605.6211245153,173103.83932463476,155729.8320206248,22210.276371085358,32642.491050671004,55445.10969336827,107942.1263350359,105708.83609812148,111989.73712391847,104030.05319862696,0.0,119890.06338126569,116913.25652716275
2019-01-07,1109737.8083054828,173120.80200505292,156123.37463161824,22267.65642084203,32473.78428959819,55256.34233151761,109209.99280276748,106820.0561676654,112001.41951997297,104420.20030026333,0.0,120854.32484798251,117189.85498820228
2019-01-08,1112938.1081036893,173137.76634766717,155672.73717847554,22617.906050820722,33172.56978873097,55582.2455188493,109049.84869480359,107754.84670450793,112159.79533065722,104593.73472053111,0.0,121713.74134223573,117482.91642640992
2019-01-09,1117433.9417059312,173154.7323526404,156649.24338783242,23016.914535461427,32958.120667575466,54753.32966153451,110950.03121033245,108579.65814408705,112247.83240530241,104650.58384519488,0.0,122693.21364871386,117780.28184725608
2019-01-10,1118347.8132050864,173171.7000201355,155840.00651878872,23108.548848933882,33149.91885658635,54967.941250586686,111335.81257083797,108702.78809834374,112116.31302509787,104628.8177555695,0.0,123340.38627191896,117985.57998828717
2019-01-11,1120098.0827421655,173188.6693503154,156233.29504620808,22939.9508543195,33176.59033196512,55274.07601352267,111695.05660777108,108890.33088928025,112384.21020475814,104703.85929297513,0.0,123509.55403253819,118102.49011851201
2019-01-12,1121098.1558804954,173205.64034334302,156627.5761035256,22772.58293624406,33203.283266449165,55581.91574286172,112055.45980701766,109078.19724412021,112652.74751337853,104778.95465142603,0.0,123082.18465786688,118059.61361426253
2019-01-13,1122421.6707834832,173222.61299938132,157022.8521955578,22606.436120174407,33229.99767730388,55891.469934129294,112417.02590881313,109266.38772110207,112921.92648052008,104854.10386952353,0.0,122806.27845665823,118182.57942031941
2019-01-14,1120144.7656868964,173239.58731859323,157194.24678147014,22290.565557713307,32869.781918311,55549.10928255303,111546.30724721817,109086.67699236269,112746.13633933003,104854.75172552216,0.0,122413.74141159249,118353.86111223022
2019-01-15,1122963.7664866599,173256.56330114175,156906.61031455034,22735.01937404931,33172.11973024773,56101.386291911374,112671.11005064103,109720.70615461186,112752.7337233332,104957.74785763725,0.0,122106.89043505298,118582.87925348287
2019-01-16,1124919.8179943422,173273.54094718987,157359.7954900124,22929.6867806746,32869.30480914674,55713.63243008968,112992.62723860203,110808.94387841187,112735.20878680008,105002.92825053126,0.0,122218.63667727295,119015.51270561066
2019-01-17,1126390.5147946947,173290.5202569006,157172.2206256013,23077.125868750496,33142.392732343425,55503.101203860046,113077.1806628225,111323.12167632395,112638.9237528762,104883.20836883898,0.0,122771.1357181806,119511.58392819666
2019-01-18,1129159.02208524,173307.50123043696,156023.38474496471,23315.019330995736,33549.00655275272,56067.27402139808,113886.26033182102,112372.71114345234,112594.51357962881,104939.04582070818,0.0,123278.43088967162,119825.8744394101
2019-01-19,1131907.6464003637,173324.48386796197,154882.94617445956,23555.365147996974,33960.608993032736,56637.181490895106,114701.12905487049,113432.19647078405,112550.12091599019,104994.91299917594,0.0,123781.09955983635,120087.60172536041
2019-01-20,1134132.9039749114,173341.4681696387,153750.8435347203,23798.188600162477,34377.26125702595,57212.88190341384,115521.8282532896,114501.6709596071,112505.74575505684,105050.80992006803,0.0,123833.68141941905,120238.5242025095
2019-01-21,1135714.888811538,173358.45413563025,152627.01589502825,24043.51522850679,34799.02529946597,57794.43414252864,116348.39964477111,115581.22879088344,112461.38808992795,105106.73659921865,0.0,123432.28461238524,120162.4063731919
2019-01-22,1132011.3171269097,173375.44176609968,152977.09583448138,23520.34291714385,34336.1248445338,57215.40389294014,115292.7142256525,114718.54921084669,112417.04791370545,105138.18582530989,0.0,122887.69819850719,120132.71249768905
2019-01-23,1133821.3351314384,173392.4310612101,152719.78405538003,23623.41234419561,34348.90438383814,59284.97455757337,115566.13816822431,114683.62396799748,112391.67571333914,105139.05675702188,0.0,122541.8055502417,120129.52857241646
2019-01-24,1133247.5085053847,173409.42202112466,152511.24695038612,23599.797257544036,33905.54816550901,58752.406913768566,116289.28901728621,114907.5779902377,112379.33067957548,105170.63196147927,0.0,122195.91290132976,120126.34464714384
2019-01-25,1139039.5585918014,173426.41464600645,155188.42870577448,24258.511217250063,34206.2388496014,58347.94471938877,117847.62927199942,115804.23221889953,112295.76643242591,105271.92183728881,0.0,122216.15786622764,120176.31282693894
2019-01-26,1144741.858149012,173443.40893601865,157912.60569787293,24935.611101037404,34509.596203085435,57946.26691590078,119426.85214083799,116707.88327770816,112212.26432288972,105373.30926541644,0.0,122086.62715816511,120187.43313007955
2019-01-27,1150723.7898564795,173460.4048913244,160684.6028808591,25631.610094028892,34815.64387526594,57547.35433505415,121027.2374622848,117618.58576478015,112128.82430476195,105474.7943398148,0.0,122134.6772559034,120200.05465240181
2019-01-28,1150210.3132471382,173477.4025120869,160476.29621329583,25331.695767330766,34982.61553043226,57653.90300175713,120424.23533797296,117165.94500374167,112099.10603210673,105561.16060654225,0.0,122541.14405650922,120496.80918536245
2019-01-29,1152934.7995105395,173494.40179846936,161425.15993716865,25027.00731476268,35332.30482848773,57730.20652413607,120538.50857812054,117214.34210410608,112222.4570908709,105713.77016597963,0.0,123224.34135130077,121012.29981713704
2019-01-30,1159741.3427183563,173511.402750635,162395.08030064573,26459.13924152336,35698.30974786894,58254.746738368565,121497.06302836853,117970.7888049384,112734.68928905262,105653.77674933287,0.0,124139.86502974409,121426.48103787815
2019-01-31,1165190.6497908654,173528.40536874702,162529.16846391937,26549.4948835819,36090.97642468618,59460.682187965875,122883.27382382267,118270.71819711867,113187.2763679883,105549.74720462001,0.0,125238.68271384612,121902.22415456916
2019-02-01,1167127.1864880803,173545.4096529687,162148.80134501468,26639.558652261785,36375.970404076565,59791.55649833757,122976.03659835269,118427.92910112019,113025.34682874016,105563.41546570593,0.0,126302.92107754173,122330.24086396028
2019-02-02,1168269.988132238,173562.4156034633,161769.32439952632,26729.92794398323,36663.21485093374,60124.271988548375,123068.86939813569,118585.34897712013,112863.6489513583,105577.0854967758,0.0,126821.11376598032,122504.7667564128
2019-02-03,1169050.3020636756,173579.4232203941,161390.73554418085,26820.603795171104,36952.727536172846,60458.83890400898,123161.77227603273,118742.97810289373,112702.18240441939,105590.75729805887,0.0,127048.00597267775,122602.27700966538
2019-02-04,1169110.2970104641,173596.43250392438,160709.25373935307,27512.118053416812,36624.13128102934,60833.52584919901,122963.7700911396,119081.77104218802,112543.78625384832,105562.71726420194,0.0,126931.22872036387,122751.56221179965
2019-02-05,1170178.879988813,173613.4434542175,161032.3954642722,27926.170466458294,36629.044206898405,60591.80776227637,123308.80340795156,119444.34841173477,112660.10477697113,105630.53616945032,0.0,126523.6837894893,122818.54207909324
2019-02-06,1168980.7447784161,173630.4560714367,160014.94302289022,27992.355421186043,36681.42998739928,60806.16200211158,122942.2358392211,119569.48798312993,112589.14607618422,105731.79736292922,0.0,126116.03588799539,122906.69512393241
2019-02-07,1166484.8979645937,173647.4703557454,160406.00924761134,27487.646434372975,36424.45973988206,60507.84606154651,122140.53588080982,118989.7604007903,112641.2743508702,105601.04714242612,0.0,125700.85188078356,122937.99646975547
2019-02-08,1166325.7966997481,173664.48630730694,160865.7989247562,27513.345690396978,36526.3272937127,60860.879744020625,121641.70977438022,118908.53308698963,112616.2430353904,105601.64509423474,0.0,125299.94279540719,122826.8849531525
